IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
000131-01012024,2024-01-01,2024,00:47:47,0,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,N15 5BA,N15,10003976194.0,21103905,E09000014,HARINGEY,Haringey,E05013597,ST. ANN'S,ST. ANN'S,532429.0,188813.0,532450,188850,51.58263147,-0.090032035,London,Tottenham,,,,,,,1,60,388,1.0
000113-01012024,2024-01-01,2024,00:43:37,0,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SW17 8JT,SW17,100023000000.0,22902382,E09000032,WANDSWORTH,Wandsworth,E05014020,SOUTH BALHAM,SOUTH BALHAM,528876.0,172234.0,528850,172250,51.43445984,-0.147333858,London,Tooting,304.0,Tooting,,,1.0,1.0,1,60,388,1.0
000107-01012024,2024-01-01,2024,00:41:58,0,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,N8 0SE,N8,100021000000.0,21103380,E09000014,HARINGEY,Haringey,E05013590,HARRINGAY,HARRINGAY,531732.0,189190.0,531750,189150,51.5861818,-0.099942888,London,Tottenham,292.0,Hornsey,471.0,Holloway,2.0,2.0,2,62,401,1.0
000097-01012024,2024-01-01,2024,00:37:18,0,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,IG1 3RZ,IG1,10034925442.0,22390017,E09000026,REDBRIDGE,Redbridge,E05011241,CRANBROOK,CRANBROOK,542768.0,188220.0,542750,188250,51.57477632,0.058856303,London,Ilford,412.0,Stratford,,,1.0,1.0,1,60,388,1.0
000071-01012024,2024-01-01,2024,00:27:52,0,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,SE14 6AY,SE14,100023000000.0,22000785,E09000023,LEWISHAM,Lewisham,E05013719,DEPTFORD,DEPTFORD,536486.0,177225.0,536450,177250,51.47753363,-0.035998687,London,Deptford,282.0,Deptford,,,1.0,1.0,1,60,388,2.0
000070-01012024,2024-01-01,2024,00:27:47,0,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),Nearby address - street not listed in gazetteer,E2 0DG,E2,6177247.0,22700912,E09000030,TOWER HAMLETS,Tower Hamlets,E05009317,BETHNAL GREEN,BETHNAL GREEN,535889.0,182876.0,535850,182850,51.52846087,-0.042408032,London,Bethnal Green,238.0,Bethnal Green,,,1.0,1.0,1,60,388,1.0
000055-01012024,2024-01-01,2024,00:22:55,0,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Open land/water - nearest gazetteer location,E12 5DL,E12,100023000000.0,22302576,E09000026,REDBRIDGE,Redbridge,E05011254,WANSTEAD PARK,WANSTEAD PARK,541297.0,186633.0,541250,186650,51.56088988,0.037007209,London,Leytonstone,312.0,Stratford,,,1.0,1.0,1,60,388,1.0
000040-01012024,2024-01-01,2024,00:14:52,0,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,UB7 0JW,UB7,100022000000.0,21400067,E09000017,HILLINGDON,Hillingdon,E05013570,HEATHROW VILLAGES,HEATHROW VILLAGES,507382.0,177305.0,507350,177350,51.48452281,-0.454887021,London,Hayes,326.0,Hayes,,,1.0,1.0,1,60,388,3.0
000602-01012024,2024-01-01,2024,17:36:13,17,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),Open land/water - nearest gazetteer location,DA16 2PG,DA16,10011845722.0,20100536,E09000004,BEXLEY,Bexley,E05011226,FALCONWOOD & WELLING,FALCONWOOD & WELLING,545540.0,175173.0,545550,175150,51.45683961,0.093443362,London,Eltham,463.0,Eltham,,,1.0,1.0,1,60,388,1.0
001584-02012024,2024-01-02,2024,20:20:18,20,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,HA3 6NB,HA3,100021000000.0,21201503,E09000015,HARROW,Harrow,E05013548,HARROW WEALD,HARROW WEALD,514414.0,190936.0,514450,190950,51.60565238,-0.349220657,London,Harrow,391.0,Harrow,,,1.0,1.0,1,60,388,1.0
000863-02012024,2024-01-02,2024,09:53:41,9,Fire,Secondary Fire,,Outdoor,Railway ,On land associated with building,SW12 9AY,SW12,10059100701.0,22900257,E09000032,WANDSWORTH,Wandsworth,E05014009,BALHAM,BALHAM,528484.0,173201.0,528450,173250,51.44324025,-0.152623174,London,Tooting,144.0,Tooting,291.0,Clapham,2.0,2.0,3,185,1196,2.0
001755-03012024,2024-01-03,2024,04:42:55,4,Fire,Secondary Fire,,Outdoor,Park ,In street outside gazetteer location,N17 9AU,N17,10003976199.0,21104904,E09000014,HARINGEY,Haringey,E05013602,TOTTENHAM HALE,TOTTENHAM HALE,534336.0,189917.0,534350,189950,51.59209874,-0.062102762,London,Tottenham,337.0,Tottenham,,,1.0,1.0,1,60,388,1.0
002012-03012024,2024-01-03,2024,16:26:50,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,DA14 4PX,DA14,100023000000.0,20101217,E09000004,BEXLEY,Bexley,E05011230,SIDCUP,SIDCUP,548152.0,172255.0,548150,172250,51.4299455,0.129790302,London,Sidcup,508.0,Sidcup,,,1.0,1.0,1,60,388,1.0
002056-03012024,2024-01-03,2024,17:51:13,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,DA14 4PU,DA14,100020000000.0,20101217,E09000004,BEXLEY,Bexley,E05011230,SIDCUP,SIDCUP,548367.0,172398.0,548350,172350,51.4311725,0.132932792,London,Sidcup,485.0,Sidcup,,,1.0,1.0,1,60,388,1.0
002143-03012024,2024-01-03,2024,21:36:31,21,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Open land/water - nearest gazetteer location,DA14 5EQ,DA14,10011862317.0,20101864,E09000004,BEXLEY,Bexley,E05011229,ST. MARY'S & ST. JAMES,ST. MARY'S & ST. JAMES,548496.0,171787.0,548450,171750,51.42564453,0.134537332,London,Sidcup,450.0,Sidcup,,,1.0,1.0,1,60,388,1.0
002499-04012024,2024-01-04,2024,15:41:49,15,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,IG11 7TR,IG11,100057596.0,19900704,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014061,GASCOIGNE,GASCOIGNE,544890.0,183297.0,544850,183250,51.53000035,0.087422761,London,Barking,2.0,Barking,,,1.0,1.0,2,60,388,1.0
002757-04012024,2024-01-04,2024,20:26:46,20,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,TW4 7JU,TW4,100022000000.0,21500464,E09000018,HOUNSLOW,Hounslow,E05013624,HOUNSLOW WEST,HOUNSLOW WEST,511916.0,176139.0,511950,176150,51.47316217,-0.389986506,London,Feltham,320.0,Feltham,398.0,Heston,2.0,2.0,2,60,388,3.0
003068-05012024,2024-01-05,2024,08:55:48,8,Fire,Primary Fire,,Outdoor,Woodland/forest - broadleaf/hardwood ,Open land/water - nearest gazetteer location,UB3 3PQ,UB3,100021000000.0,21400004,E09000017,HILLINGDON,Hillingdon,E05013582,WOOD END,WOOD END,510854.0,180387.0,510850,180350,51.51155398,-0.403929736,London,Hayes,434.0,Hayes,,,1.0,1.0,1,60,388,1.0
003299-05012024,2024-01-05,2024,16:47:17,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,TW15 1AX,TW15,100023000000.0,21501366,E09000018,HOUNSLOW,Hounslow,E05013614,FELTHAM WEST,FELTHAM WEST,508486.0,171999.0,508450,171950,51.43661821,-0.440617784,London,Feltham,523.0,Feltham,680.0,Twickenham,3.0,3.0,3,74,479,1.0
003775-06012024,2024-01-06,2024,15:46:20,15,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,In street outside gazetteer location,SE11 5QS,SE11,100023000000.0,21900787,E09000022,LAMBETH,Lambeth,E05014105,KENNINGTON,KENNINGTON,531133.0,178146.0,531150,178150,51.487071,-0.112700705,London,Lambeth,205.0,Lambeth,,,1.0,1.0,1,60,388,2.0
003744-06012024,2024-01-06,2024,14:21:32,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,KT4 7NS,KT4,128012648.0,21800637,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013939,MOTSPUR PARK & OLD MALDEN EAST,MOTSPUR PARK & OLD MALDEN EAST,521657.0,166675.0,521650,166650,51.38609282,-0.253045787,London,New Malden,370.0,New Malden,,,1.0,1.0,1,60,388,1.0
004345-07012024,2024-01-07,2024,16:04:28,16,Fire,Secondary Fire,,Outdoor,Heathland ,In street close to gazetteer location,DA14 4PU,DA14,100020000000.0,20101217,E09000004,BEXLEY,Bexley,E05011230,SIDCUP,SIDCUP,548314.0,172386.0,548350,172350,51.43107295,0.132165049,London,Sidcup,235.0,Sidcup,,,1.0,1.0,1,60,388,1.0
004354-07012024,2024-01-07,2024,16:26:52,16,Fire,Secondary Fire,,Outdoor,Canal/riverbank vegetation ,Open land/water - nearest gazetteer location,RM7 7PN,RM7,100024000000.0,21301324,E09000016,HAVERING,Havering,E05013978,MAWNEYS,MAWNEYS,550039.0,189771.0,550050,189750,51.5868296,0.164355854,London,Romford,265.0,Romford,,,1.0,1.0,1,60,388,1.0
004480-07012024,2024-01-07,2024,22:01:56,22,Fire,Secondary Fire,,Outdoor,Canal/riverbank vegetation ,Open land/water - nearest gazetteer location,W4 2RJ,W4,10001273537.0,21590226,E09000018,HOUNSLOW,Hounslow,E05013610,CHISWICK HOMEFIELDS,CHISWICK HOMEFIELDS,521503.0,176837.0,521550,176850,51.47746165,-0.251770989,London,Chiswick,783.0,Richmond,,,1.0,1.0,1,60,388,1.0
004569-08012024,2024-01-08,2024,02:04:14,2,Fire,Secondary Fire,,Outdoor,Hedge,In street outside gazetteer location,SW8 1SJ,SW8,10090200545.0,21900203,E09000022,LAMBETH,Lambeth,E05014117,VAUXHALL,VAUXHALL,530361.0,177952.0,530350,177950,51.48550824,-0.12388399,London,Lambeth,270.0,Lambeth,,,1.0,1.0,1,60,388,1.0
004867-08012024,2024-01-08,2024,15:50:02,15,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,UB2 5PF,UB2,12141077.0,20601432,E09000009,EALING,Ealing,E05013538,SOUTHALL GREEN,SOUTHALL GREEN,512006.0,178860.0,512050,178850,51.49760095,-0.387822219,London,Southall,787.0,Southall,,,1.0,1.0,1,60,388,2.0
004979-08012024,2024-01-08,2024,19:19:49,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,Nearby address - street not listed in gazetteer,BR1 4PU,BR1,100020000000.0,20302114,E09000006,BROMLEY,Bromley,E05014004,PLAISTOW,PLAISTOW,540285.0,170949.0,540250,170950,51.42020909,0.016182764,London,Bromley,365.0,Bromley,,,1.0,1.0,1,60,388,2.0
004989-08012024,2024-01-08,2024,19:45:10,19,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,On land associated with building,NW2 6NU,NW2,202060110.0,20201354,E09000005,BRENT,Brent,E05013500,DOLLIS HILL,DOLLIS HILL,522832.0,186124.0,522850,186150,51.56063709,-0.229410288,London,Willesden,481.0,West Hampstead,,,1.0,1.0,1,60,388,1.0
005232-09012024,2024-01-09,2024,09:43:32,9,Fire,Secondary Fire,,Outdoor,Cemetery ,On land associated with building,UB9 6DU,UB9,100023000000.0,21400400,E09000017,HILLINGDON,Hillingdon,E05013568,HAREFIELD VILLAGE,HAREFIELD VILLAGE,505358.0,189627.0,505350,189650,51.595653,-0.480338581,London,Ruislip,571.0,Ruislip,,,1.0,1.0,1,66,427,1.0
005602-09012024,2024-01-09,2024,21:20:51,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,W10 5SU,W10,217080972.0,21701014,E09000020,KENSINGTON AND CHELSEA,Kensington And chelsea,E05009396,GOLBORNE,GOLBORNE,524286.0,181577.0,524250,181550,51.51945757,-0.210046264,London,North Kensington,147.0,North Kensington,,,1.0,1.0,1,60,388,5.0
005145-09012024,2024-01-09,2024,04:38:22,4,Fire,Secondary Fire,,Outdoor,Park ,In street close to gazetteer location,RM3 0XY,RM3,10091578159.0,21301106,E09000016,HAVERING,Havering,E05013973,HAROLD WOOD,HAROLD WOOD,554125.0,190858.0,554150,190850,51.59549791,0.22376825,London,Harold Hill,,,,,1.0,1.0,1,60,388,1.0
005740-10012024,2024-01-10,2024,05:58:29,5,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),Open land/water - nearest gazetteer location,RM10 8EH,RM10,100105232.0,19900297,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014054,ALIBON,ALIBON,549844.0,185040.0,549850,185050,51.54437312,0.159525082,London,Dagenham,416.0,Dagenham,,,1.0,1.0,1,60,388,1.0
005742-10012024,2024-01-10,2024,05:58:57,5,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),Open land/water - nearest gazetteer location,RM10 8EH,RM10,100105232.0,19900297,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014054,ALIBON,ALIBON,549839.0,185029.0,549850,185050,51.54427351,0.159460049,London,Dagenham,377.0,Dagenham,,,1.0,1.0,1,60,388,1.0
005790-10012024,2024-01-10,2024,08:14:16,8,Fire,Secondary Fire,,Outdoor,Railway ,Railway land or rolling stock,NW11 7RN,NW11,200086178.0,20031620,E09000003,BARNET,Barnet,E05013631,CHILDS HILL,CHILDS HILL,525252.0,187478.0,525250,187450,51.57226904,-0.19404298,London,West Hampstead,364.0,Hendon,345.0,Finchley,2.0,3.0,3,95,614,1.0
005799-10012024,2024-01-10,2024,08:32:30,8,Fire,Secondary Fire,,Outdoor,Cemetery ,On land associated with building,N17 7AA,N17,10003976906.0,21104361,E09000014,HARINGEY,Haringey,E05013587,BRUCE CASTLE,BRUCE CASTLE,533302.0,190885.0,533350,190850,51.60104848,-0.076648404,London,Tottenham,258.0,Tottenham,,,1.0,1.0,1,60,388,1.0
005830-10012024,2024-01-10,2024,09:44:25,9,Fire,Secondary Fire,,Outdoor,Railway ,Railway land or rolling stock,SE1 9GP,SE1,10094086242.0,22501542,E09000028,SOUTHWARK,Southwark,E05011104,LONDON BRIDGE & WEST BERMONDSEY,LONDON BRIDGE & WEST BERMONDSEY,532979.0,180108.0,532950,180150,51.50427113,-0.085382404,London,Dockhead,369.0,Old Kent Road,,,1.0,1.0,1,62,401,2.0
006041-10012024,2024-01-10,2024,16:29:25,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,BR7 5HA,BR7,10025192981.0,20302460,E09000006,BROMLEY,Bromley,E05013993,CHISLEHURST,CHISLEHURST,543631.0,170103.0,543650,170150,51.41176714,0.063927897,London,Bromley,457.0,Sidcup,,,1.0,1.0,1,60,388,1.0
006159-10012024,2024-01-10,2024,20:52:13,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SM5 4PY,SM5,5870110045.0,22605719,E09000029,SUTTON,Sutton,E05013757,CARSHALTON SOUTH & CLOCKHOUSE,CARSHALTON SOUTH & CLOCKHOUSE,528213.0,162582.0,528250,162550,51.34786268,-0.16034667,London,Wallington,423.0,Wallington,,,1.0,1.0,1,60,388,1.0
006578-11012024,2024-01-11,2024,16:35:46,16,Fire,Secondary Fire,,Outdoor,Scrub land ,On land associated with building,RM10 9EJ,RM10,10002170399.0,19900900,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014070,VILLAGE,VILLAGE,550262.0,183451.0,550250,183450,51.52998363,0.164879288,London,Dagenham,509.0,Barking,,,1.0,1.0,1,60,388,1.0
006579-11012024,2024-01-11,2024,16:37:12,16,Fire,Secondary Fire,,Outdoor,Scrub land ,On land associated with building,EN1 1BS,EN1,207003786.0,20707143,E09000010,ENFIELD,Enfield,E05013691,SOUTHBURY,SOUTHBURY,533457.0,195869.0,533450,195850,51.64579828,-0.07251546,London,Edmonton,460.0,Enfield,,,1.0,1.0,1,60,388,1.0
006482-11012024,2024-01-11,2024,13:56:27,13,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,DA7 6NJ,DA7,10011862731.0,20101111,E09000004,BEXLEY,Bexley,E05011217,BARNEHURST,BARNEHURST,550724.0,176041.0,550750,176050,51.46328257,0.168375096,London,Bexley,323.0,Bexley,,,1.0,1.0,1,60,388,1.0
007038-12012024,2024-01-12,2024,12:44:35,12,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,HA8 8HT,HA8,200036317.0,20013780,E09000003,BARNET,Barnet,E05013637,EDGWARE,EDGWARE,518909.0,192921.0,518950,192950,51.62256116,-0.283682355,London,Mill Hill,529.0,Stanmore,,,1.0,1.0,1,60,388,1.0
007346-12012024,2024-01-12,2024,22:36:30,22,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,TW1 3NP,TW1,10002263963.0,22403941,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013789,TWICKENHAM RIVERSIDE,TWICKENHAM RIVERSIDE,516343.0,173197.0,516350,173150,51.44582764,-0.327232954,London,Twickenham,282.0,Twickenham,,,1.0,1.0,1,60,388,1.0
007361-12012024,2024-01-12,2024,23:06:24,23,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,TW2 5AG,TW2,10091160921.0,22403882,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013787,SOUTH TWICKENHAM,SOUTH TWICKENHAM,515246.0,172952.0,515250,172950,51.44384494,-0.343090068,London,Twickenham,276.0,Twickenham,,,1.0,1.0,1,60,388,1.0
007415-13012024,2024-01-13,2024,02:05:29,2,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SE4 1LE,SE4,10023231397.0,22000525,E09000023,LEWISHAM,Lewisham,E05013725,LADYWELL,LADYWELL,537284.0,175362.0,537250,175350,51.46059466,-0.025246249,London,Lewisham,322.0,Lewisham,,,1.0,1.0,1,60,388,1.0
007719-13012024,2024-01-13,2024,15:05:38,15,Fire,Secondary Fire,,Outdoor,Straw/stubble burning ,Open land/water - nearest gazetteer location,W5 1JH,W5,12145483.0,20601102,E09000009,EALING,Ealing,E05013524,HANGER HILL,HANGER HILL,517698.0,182695.0,517650,182650,51.53090948,-0.304578598,London,Ealing,552.0,Ealing,,,1.0,1.0,1,60,388,1.0
007758-13012024,2024-01-13,2024,16:43:06,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,UB6 8HL,UB6,12063552.0,20600854,E09000009,EALING,Ealing,E05013534,PERIVALE,PERIVALE,515718.0,182891.0,515750,182850,51.53308199,-0.333057274,London,Ealing,611.0,Wembley,,,1.0,1.0,1,60,388,1.0
008274-14012024,2024-01-14,2024,16:01:46,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,N14 4LY,N14,207115550.0,20701672,E09000010,ENFIELD,Enfield,E05013692,SOUTHGATE,SOUTHGATE,529462.0,194948.0,529450,194950,51.63845342,-0.130567607,London,Southgate,206.0,Southgate,,,1.0,1.0,1,60,388,1.0
008411-14012024,2024-01-14,2024,21:49:11,21,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Open land/water - nearest gazetteer location,UB10 8RH,UB10,100021000000.0,21400084,E09000017,HILLINGDON,Hillingdon,E05013573,ICKENHAM & SOUTH HAREFIELD,ICKENHAM & SOUTH HAREFIELD,508529.0,185942.0,508550,185950,51.56192746,-0.435717544,London,Ruislip,431.0,Ruislip,,,1.0,1.0,1,60,388,1.0
008298-14012024,2024-01-14,2024,16:45:41,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SW15 4HP,SW15,121000331.0,22904379,E09000032,WANDSWORTH,Wandsworth,E05014017,ROEHAMPTON,ROEHAMPTON,522174.0,173994.0,522150,173950,51.45176409,-0.243099058,London,Wandsworth,680.0,Chelsea,735.0,Wandsworth,2.0,2.0,2,60,388,4.0
008267-14012024,2024-01-14,2024,15:41:35,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,RM7 7NT,RM7,10091577179.0,21301163,E09000016,HAVERING,Havering,E05013978,MAWNEYS,MAWNEYS,550118.0,189633.0,550150,189650,51.58557293,0.165432613,London,Romford,303.0,Romford,,,1.0,1.0,1,60,388,1.0
008203-14012024,2024-01-14,2024,13:27:39,13,Fire,Primary Fire,,Outdoor,Woodland/forest - conifers/softwood ,In street outside gazetteer location,RM12 4DP,RM12,10033420059.0,21310004,E09000016,HAVERING,Havering,E05013976,HYLANDS & HARROW LODGE,HYLANDS & HARROW LODGE,551601.0,186657.0,551650,186650,51.5584357,0.185539562,London,Hornchurch,443.0,Hornchurch,,,1.0,1.0,1,60,388,1.0
008093-14012024,2024-01-14,2024,08:41:45,8,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,SE18 4BW,SE18,10010199264.0,20800672,E09000011,GREENWICH,Greenwich,E05014093,WOOLWICH COMMON,WOOLWICH COMMON,542646.0,178283.0,542650,178250,51.48552101,0.053070247,London,Plumstead,471.0,Plumstead,,,1.0,1.0,1,60,388,1.0
008006-14012024,2024-01-14,2024,00:39:24,0,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,SW14 8RD,SW14,100022000000.0,22404861,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013775,EAST SHEEN,EAST SHEEN,520930.0,174945.0,520950,174950,51.46057606,-0.260663952,London,Richmond,481.0,Richmond,,,1.0,1.0,1,60,388,2.0
008843-15012024,2024-01-15,2024,15:28:09,15,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,NW9 8PN,NW9,202046681.0,20200954,E09000005,BRENT,Brent,E05013513,WELSH HARP,WELSH HARP,520273.0,186840.0,520250,186850,51.56761886,-0.266056503,London,Wembley,546.0,Willesden,,,1.0,1.0,1,60,388,1.0
008898-15012024,2024-01-15,2024,16:39:51,16,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,NW2 7AX,NW2,202062043.0,20200296,E09000005,BRENT,Brent,E05013500,DOLLIS HILL,DOLLIS HILL,521984.0,187073.0,521950,187050,51.56934776,-0.241309319,London,Willesden,653.0,Stanmore,655.0,Hendon,2.0,3.0,3,76,491,1.0
