IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
001060-03012016,2016-01-03,2016,21:03:42,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SM4 5JD,SM4,48051503.0,22104539,E09000024,MERTON,Merton,E05013824,St. Helier,St. Helier,525954.0,168691.0,525950,168650,51.40327078,-0.190615072,London,Mitcham,351.0,Wimbledon,,,1.0,1.0,1,60,298,1.0
000913-03012016,2016-01-03,2016,13:41:43,13,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,Open land/water - nearest gazetteer location,SW12 9JA,SW12,100023306868.0,22900744,E09000032,WANDSWORTH,Wandsworth,E05014020,South Balham,South Balham,529056.0,172962.0,529050,172950,51.4409583,-0.144489886,London,Tooting,385.0,Tooting,,,1.0,1.0,1,64,318,1.0
001218-04012016,2016-01-04,2016,11:50:30,11,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,TW3 4AR,TW3,100023403919.0,21500667,E09000018,HOUNSLOW,Hounslow,E05013620,Hounslow Central,Hounslow Central,513917.0,176546.0,513950,176550,51.47641431,-0.361060741,London,Heston,250.0,Heston,254.0,Heston,1.0,2.0,2,60,298,1.0
001614-05012016,2016-01-05,2016,14:17:34,14,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,E4 8HA,E4,100022581819.0,22872000,E09000031,WALTHAM FOREST,Waltham Forest,E05013901,Valley,Valley,536518.0,192666.0,536550,192650,51.61627435,-0.029561345,London,Chingford,319.0,Chingford,,,1.0,1.0,1,60,298,1.0
001704-05012016,2016-01-05,2016,19:14:27,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,E17 6AA,E17,10024419096.0,22816350,E09000031,WALTHAM FOREST,Waltham Forest,E05013892,Higham Hill,Higham Hill,535871.0,189769.0,535850,189750,51.5903984,-0.040021912,London,Walthamstow,316.0,Tottenham,361.0,Walthamstow,2.0,3.0,3,60,298,1.0
001916-06012016,2016-01-06,2016,10:56:41,10,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Correct incident location,SE9 6RB,SE9,100020956936.0,20800458,E09000011,GREENWICH,Greenwich,E05014078,Eltham Park & Progress,Eltham Park & Progress,542418.0,175619.0,542450,175650,51.46163473,0.048707768,London,Eltham,379.0,Lee Green,,,1.0,1.0,1,60,298,1.0
002066-06012016,2016-01-06,2016,19:35:45,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,RM12 6AA,RM12,100021341701.0,21300601,E09000016,HAVERING,Havering,E05013972,Hacton,Hacton,553999.0,186131.0,553950,186150,51.55305364,0.219871566,London,Hornchurch,519.0,Harold Hill,,,2.0,2.0,2,68,338,2.0
002080-06012016,2016-01-06,2016,20:20:08,20,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,BR4 0LW,BR4,100020488818.0,20301792,E09000006,BROMLEY,Bromley,E05014008,West Wickham,West Wickham,537967.0,166425.0,537950,166450,51.38011643,-0.01889664,London,Beckenham,442.0,Beckenham,,,1.0,1.0,1,60,298,1.0
002475-07012016,2016-01-07,2016,22:44:35,22,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,CR2 0BA,CR2,100023641555.0,20502127,E09000008,CROYDON,Croydon,E05011478,Sanderstead,Sanderstead,533004.0,162628.0,533050,162650,51.34717715,-0.09158711,London,Croydon,286.0,Croydon,,,1.0,1.0,1,60,298,1.0
002844-08012016,2016-01-08,2016,21:40:55,21,Fire,Secondary Fire,,Outdoor,Park ,Correct incident location,N10 1JT,N10,200158005.0,20000560,E09000003,BARNET,Barnet,E05013640,Friern Barnet,Friern Barnet,528089.0,190764.0,528050,190750,51.60116243,-0.151930508,London,Hornsey,559.0,Hornsey,,,1.0,1.0,1,60,298,1.0
002511-08012016,2016-01-08,2016,02:27:58,2,Fire,Secondary Fire,,Outdoor,Tree scrub ,Correct incident location,N16 9PD,N16,10008306185.0,20901747,E09000012,HACKNEY,Hackney,E05009369,CLISSOLD,CLISSOLD,532897.0,185713.0,532850,185750,51.55465879,-0.084458804,London,Stoke Newington,256.0,Stoke Newington,,,1.0,1.0,1,60,298,2.0
002755-08012016,2016-01-08,2016,18:22:20,18,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,N1 0BJ,N1,5300100569.0,21604273,E09000019,ISLINGTON,Islington,E05013700,Caledonian,Caledonian,530464.0,183958.0,530450,183950,51.53945516,-0.12018253,London,Islington,905.0,Euston,,,1.0,1.0,1,60,298,1.0
002851-08012016,2016-01-08,2016,22:10:20,22,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,UB5 4QT,UB5,12055799.0,20600981,E09000009,EALING,Ealing,E05013528,North Greenford,North Greenford,514424.0,185465.0,514450,185450,51.5564749,-0.350870666,London,Northolt,198.0,Northolt,,,1.0,1.0,1,60,298,1.0
003906-11012016,2016-01-11,2016,15:01:25,15,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,SM1 2LG,SM1,5870020660.0,22602811,E09000029,SUTTON,Sutton,E05013768,Sutton West & East Cheam,Sutton West & East Cheam,524551.0,164478.0,524550,164450,51.36571676,-0.212250363,London,Sutton,254.0,Sutton,254.0,Sutton,1.0,2.0,2,61,303,1.0
004390-12012016,2016-01-12,2016,19:43:36,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,HA7 2EG,HA7,100021320514.0,21202528,E09000015,HARROW,Harrow,E05013542,Belmont,Belmont,517055.0,190959.0,517050,190950,51.60531375,-0.311106282,London,Stanmore,209.0,Stanmore,213.0,Stanmore,1.0,2.0,2,60,298,1.0
004752-13012016,2016-01-13,2016,18:27:35,18,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,CR4 3HW,CR4,48042026.0,22103816,E09000024,MERTON,Merton,E05013817,Lavender Fields,Lavender Fields,527509.0,169476.0,527550,169450,51.40997855,-0.167989706,London,Mitcham,450.0,Mitcham,535.0,Mitcham,2.0,2.0,2,67,333,1.0
004841-14012016,2016-01-14,2016,00:16:04,0,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,TW3 1QE,TW3,100021555635.0,21500782,E09000018,HOUNSLOW,Hounslow,E05013620,Hounslow Central,Hounslow Central,514094.0,176092.0,514050,176050,51.47229812,-0.358659623,London,Heston,246.0,Heston,303.0,Heston,2.0,3.0,3,60,298,1.0
005083-14012016,2016-01-14,2016,17:16:25,17,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,DA14 5AB,DA14,10011845540.0,20100485,E09000004,BEXLEY,Bexley,E05011230,Sidcup,Sidcup,547534.0,170446.0,547550,170450,51.41384336,0.120144049,London,Sidcup,425.0,Sidcup,,,1.0,1.0,1,60,298,1.0
005392-15012016,2016-01-15,2016,12:30:21,12,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,DA7 4QG,DA7,100020207317.0,20100569,E09000004,BEXLEY,Bexley,E05011223,Crook Log,Crook Log,548494.0,176760.0,548450,176750,51.47032685,0.136586232,London,Bexley,275.0,Bexley,327.0,Erith,3.0,4.0,4,60,298,1.0
005426-15012016,2016-01-15,2016,14:09:57,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SW16 3HD,SW16,100021895477.0,21900078,E09000022,LAMBETH,Lambeth,E05014112,Streatham Common & Vale,Streatham Common & Vale,530245.0,171028.0,530250,171050,51.42330569,-0.128102443,London,Norbury,286.0,Norbury,,,1.0,1.0,1,226,1122,1.0
005497-15012016,2016-01-15,2016,17:07:02,17,Fire,Secondary Fire,,Outdoor,Park ,Correct incident location,KT4 8XW,KT4,5870114890.0,22601857,E09000029,SUTTON,Sutton,E05013773,Worcester Park South,Worcester Park South,522570.0,164901.0,522550,164950,51.36994881,-0.240546753,London,Sutton,596.0,Sutton,,,1.0,1.0,1,60,298,1.0
005502-15012016,2016-01-15,2016,17:40:37,17,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,N12 9TP,N12,200224750.0,20043000,E09000003,BARNET,Barnet,E05013651,Woodhouse,Woodhouse,526596.0,192510.0,526550,192550,51.61719065,-0.172845856,London,Finchley,382.0,Finchley,,,1.0,1.0,1,60,298,1.0
005523-15012016,2016-01-15,2016,18:40:13,18,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Open land/water - nearest gazetteer location,EN3 7ED,EN3,207188064.0,20702265,E09000010,ENFIELD,Enfield,E05013674,Brimsdown,Brimsdown,535594.0,196936.0,535550,196950,51.65486851,-0.041245673,London,Enfield,577.0,Enfield,,,1.0,1.0,1,60,298,2.0
005527-15012016,2016-01-15,2016,18:42:43,18,Fire,Secondary Fire,,Outdoor,Hedge,In street outside gazetteer location,TW7 7DY,TW7,100023663255.0,21501137,E09000018,HOUNSLOW,Hounslow,E05013625,Isleworth,Isleworth,515945.0,174649.0,515950,174650,51.45895273,-0.332493423,London,Heston,,,,,1.0,1.0,1,60,298,12.0
005991-16012016,2016-01-16,2016,20:01:47,20,Fire,Secondary Fire,,Outdoor,Park ,Correct incident location,SM2 6QT,SM2,5870113557.0,22605509,E09000029,SUTTON,Sutton,E05013755,Belmont,Belmont,525444.0,162884.0,525450,162850,51.35119464,-0.199991128,London,Sutton,349.0,Sutton,802.0,Wimbledon,2.0,2.0,2,60,298,1.0
005977-16012016,2016-01-16,2016,19:48:47,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,UB8 3NU,UB8,100021478339.0,21400468,E09000017,HILLINGDON,Hillingdon,E05013566,Colham & Cowley,Colham & Cowley,506998.0,182021.0,506950,182050,51.52697564,-0.458991028,London,Hillingdon,295.0,Hillingdon,,,1.0,1.0,1,60,298,1.0
006306-17012016,2016-01-17,2016,12:57:32,12,Fire,Secondary Fire,,Outdoor,Wasteland ,In street close to gazetteer location,EC1Y 8RQ,EC1Y,10091005371.0,21604520,E09000019,ISLINGTON,Islington,E05013699,Bunhill,Bunhill,532741.0,182370.0,532750,182350,51.52465388,-0.087967314,London,Shoreditch,246.0,Shoreditch,,,1.0,1.0,1,60,298,1.0
006336-17012016,2016-01-17,2016,14:17:49,14,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,N18 1QU,N18,207167921.0,20705054,E09000010,ENFIELD,Enfield,E05013694,Upper Edmonton,Upper Edmonton,533623.0,192377.0,533650,192350,51.61437191,-0.071460766,London,Edmonton,297.0,Enfield,,,1.0,1.0,1,60,298,1.0
006774-18012016,2016-01-18,2016,15:17:02,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,TW13 4AZ,TW13,100023398463.0,21501426,E09000018,HOUNSLOW,Hounslow,E05013615,Hanworth Park,Hanworth Park,510686.0,173149.0,510650,173150,51.44652259,-0.408627304,London,Feltham,231.0,Feltham,,,1.0,1.0,1,60,298,4.0
006807-18012016,2016-01-18,2016,16:46:15,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,TW7 7LH,TW7,100021570835.0,21500768,E09000018,HOUNSLOW,Hounslow,E05013625,Isleworth,Isleworth,515822.0,174803.0,515850,174850,51.46036202,-0.33421271,London,Heston,,,,,1.0,1.0,1,60,298,1.0
006979-19012016,2016-01-19,2016,01:55:36,1,Fire,Secondary Fire,,Outdoor,Park ,Correct incident location,E1 3DH,E1,6052923.0,22701162,E09000030,TOWER HAMLETS,Tower Hamlets,E05009334,Stepney Green,Stepney Green,535702.0,181600.0,535750,181650,51.51703094,-0.045607903,London,Shadwell,420.0,Bethnal Green,,,1.0,1.0,1,60,298,1.0
007168-19012016,2016-01-19,2016,13:59:21,13,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,HA9 6RN,HA9,202034383.0,20201575,E09000005,BRENT,Brent,E05013512,Tokyngton,Tokyngton,519928.0,184778.0,519950,184750,51.54915908,-0.271748736,London,Wembley,386.0,Park Royal,129.0,Wembley,2.0,3.0,3,60,298,1.0
007213-19012016,2016-01-19,2016,15:55:17,15,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,BR2 0ES,BR2,100020392340.0,20301849,E09000006,BROMLEY,Bromley,E05014005,Shortlands & Park Langley,Shortlands & Park Langley,539804.0,168951.0,539850,168950,51.40236609,0.008474809,London,Bromley,251.0,Bromley,254.0,Bromley,1.0,2.0,2,60,298,1.0
007271-19012016,2016-01-19,2016,17:44:42,17,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),Correct incident location,RM12 4PL,RM12,10025161975.0,21302161,E09000016,HAVERING,Havering,E05013969,Elm Park,Elm Park,552072.0,186117.0,552050,186150,51.55345024,0.192093495,London,Hornchurch,400.0,Hornchurch,737.0,Harold Hill,2.0,2.0,2,60,298,1.0
007392-19012016,2016-01-19,2016,22:36:41,22,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),Open land/water - nearest gazetteer location,E1 4ES,E1,6034376.0,22700607,E09000030,TOWER HAMLETS,Tower Hamlets,E05009317,Bethnal Green,Bethnal Green,535533.0,182491.0,535550,182450,51.52507816,-0.047699457,London,Bethnal Green,153.0,Bethnal Green,,,1.0,1.0,1,60,298,2.0
007871-20012016,2016-01-20,2016,22:11:20,22,Fire,Secondary Fire,,Outdoor,Tree scrub ,Correct incident location,NW10 9LP,NW10,202075001.0,20200499,E09000005,BRENT,Brent,E05013509,Roundwood,Roundwood,521480.0,184194.0,521450,184150,51.543579,-0.249577717,London,Willesden,284.0,Willesden,330.0,Park Royal,2.0,2.0,2,60,298,1.0
007744-20012016,2016-01-20,2016,17:08:51,17,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),On land associated with building,N1 0BJ,N1,5300100569.0,21604273,E09000019,ISLINGTON,Islington,E05013700,Caledonian,Caledonian,530457.0,183951.0,530450,183950,51.53939387,-0.120286,London,Islington,603.0,Kentish Town,,,1.0,1.0,1,60,298,1.0
007442-20012016,2016-01-20,2016,00:49:18,0,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,RM10 9SD,RM10,100061593.0,19900748,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014070,Village,Village,549570.0,184484.0,549550,184450,51.53944547,0.155339388,London,Dagenham,440.0,Barking,,,1.0,1.0,1,60,298,1.0
007430-20012016,2016-01-20,2016,00:17:01,0,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,N16 6DE,N16,100023157686.0,20901006,E09000012,HACKNEY,Hackney,E05009383,SPRINGFIELD,SPRINGFIELD,534320.0,188082.0,534350,188050,51.57561034,-0.063042265,London,Stoke Newington,356.0,Stoke Newington,,,1.0,1.0,1,60,298,1.0
007985-21012016,2016-01-21,2016,08:41:52,8,Fire,Secondary Fire,,Outdoor,Golf course (not building on course),On land associated with building,RM14 3NU,RM14,10033420490.0,21301899,E09000016,HAVERING,Havering,E05013986,Upminster,Upminster,558664.0,186715.0,558650,186750,51.55700902,0.287365401,London,Hornchurch,530.0,Hornchurch,,,1.0,1.0,1,60,298,1.0
008154-21012016,2016-01-21,2016,16:28:07,16,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,W5 3BQ,W5,12127556.0,20602103,E09000009,EALING,Ealing,E05013524,Hanger Hill,Hanger Hill,518978.0,182334.0,518950,182350,51.52739433,-0.286269007,London,Acton,334.0,Park Royal,,,1.0,1.0,1,60,298,1.0
008168-21012016,2016-01-21,2016,16:58:36,16,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),Correct incident location,KT3 6NE,KT3,48100199.0,22104224,E09000024,MERTON,Merton,E05013827,West Barnes,West Barnes,522570.0,167354.0,522550,167350,51.39199532,-0.239701776,London,New Malden,392.0,New Malden,,,1.0,1.0,1,60,298,1.0
008174-21012016,2016-01-21,2016,17:09:10,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SE14 6NQ,SE14,100021983032.0,22003984,E09000023,LEWISHAM,Lewisham,E05013719,Deptford,Deptford,536317.0,177403.0,536350,177450,51.4791672,-0.038370965,London,Deptford,336.0,Deptford,,,1.0,1.0,1,60,298,3.0
008218-21012016,2016-01-21,2016,18:21:39,18,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,E17 4JH,E17,200001439595.0,22877950,E09000031,WALTHAM FOREST,Waltham Forest,E05013884,Chapel End,Chapel End,538051.0,190176.0,538050,190150,51.59352608,-0.008412247,London,Walthamstow,306.0,Walthamstow,,,1.0,1.0,1,61,303,2.0
008283-21012016,2016-01-21,2016,21:10:59,21,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,RM3 0HD,RM3,100021379899.0,21301286,E09000016,HAVERING,Havering,E05013973,Harold Wood,Harold Wood,555892.0,191686.0,555850,191650,51.60244319,0.249615305,London,Harold Hill,239.0,Harold Hill,,,1.0,1.0,1,60,298,1.0
008494-22012016,2016-01-22,2016,11:22:38,11,Fire,Secondary Fire,,Outdoor,Hedge,Correct incident location,E11 1NJ,E11,100023698363.0,22886800,E09000031,WALTHAM FOREST,Waltham Forest,E05013897,Leytonstone,Leytonstone,539707.0,187968.0,539750,187950,51.57327776,0.014601279,London,Leytonstone,911.0,Leyton,,,1.0,1.0,1,60,298,1.0
008543-22012016,2016-01-22,2016,12:58:29,12,Fire,Secondary Fire,,Outdoor,Railway ,On land associated with building,DA7 6HQ,DA7,10011848828.0,20101825,E09000004,BEXLEY,Bexley,E05011217,Barnehurst,Barnehurst,550126.0,176216.0,550150,176250,51.4650086,0.159833855,London,Bexley,211.0,Bexley,,,1.0,1.0,1,60,298,1.0
008578-22012016,2016-01-22,2016,14:35:58,14,Fire,Secondary Fire,,Outdoor,Hedge,Correct incident location,E11 2AU,E11,100022260700.0,22303373,E09000026,REDBRIDGE,Redbridge,E05011255,Wanstead Village,Wanstead Village,540445.0,188943.0,540450,188950,51.58185531,0.025632401,London,Leytonstone,327.0,Leyton,,,1.0,1.0,1,60,298,1.0
009198-23012016,2016-01-23,2016,22:06:55,22,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,EN3 5UE,EN3,207144164.0,20702099,E09000010,ENFIELD,Enfield,E05013680,Enfield Lock,Enfield Lock,535885.0,198484.0,535850,198450,51.66870871,-0.036440518,London,Enfield,287.0,Enfield,,,1.0,1.0,1,60,298,1.0
009100-23012016,2016-01-23,2016,18:06:41,18,Fire,Secondary Fire,,Outdoor,Tree scrub ,Correct incident location,BR6 7EY,BR6,100020449012.0,20300808,E09000006,BROMLEY,Bromley,E05013996,Darwin,Darwin,545201.0,163900.0,545250,163950,51.35562633,0.083947374,London,Orpington,1084.0,Orpington,,,1.0,1.0,1,60,298,1.0
008956-23012016,2016-01-23,2016,13:40:18,13,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,NW10 8SS,NW10,202143689.0,20201125,E09000005,BRENT,Brent,E05013509,Roundwood,Roundwood,521051.0,183986.0,521050,183950,51.54180165,-0.255832685,London,Park Royal,224.0,Park Royal,322.0,Willesden,2.0,2.0,2,60,298,1.0
009037-23012016,2016-01-23,2016,16:09:16,16,Fire,Secondary Fire,,Outdoor,Cemetery ,Correct incident location,E3 4PX,E3,6158164.0,22701117,E09000030,TOWER HAMLETS,Tower Hamlets,E05009327,Mile End,Mile End,536959.0,182306.0,536950,182350,51.52307221,-0.027228705,London,Poplar,375.0,Millwall,433.0,Poplar,2.0,2.0,2,60,298,2.0
009401-24012016,2016-01-24,2016,13:00:54,13,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SE25 6XU,SE25,10090929634.0,20501372,E09000008,CROYDON,Croydon,E05011485,South Norwood,South Norwood,533822.0,168290.0,533850,168250,51.3978677,-0.077719146,London,Woodside,509.0,Woodside,,,1.0,1.0,1,60,298,1.0
010088-25012016,2016-01-25,2016,21:23:53,21,Fire,Secondary Fire,,Outdoor,Hedge,Correct incident location,DA8 3AN,DA8,10011862112.0,20101519,E09000004,BEXLEY,Bexley,E05011225,Erith,Erith,551244.0,177886.0,551250,177850,51.47971624,0.17663036,London,Erith,199.0,Erith,,,1.0,1.0,1,60,298,1.0
009666-25012016,2016-01-25,2016,00:14:21,0,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,E15 4AJ,E15,46025071.0,22201396,E09000025,NEWHAM,Newham,E05013927,West Ham,West Ham,539562.0,184050.0,539550,184050,51.53810712,0.010957104,London,Stratford,184.0,Stratford,324.0,Plaistow,2.0,2.0,2,60,298,1.0
009696-25012016,2016-01-25,2016,02:30:23,2,Fire,Primary Fire,,Outdoor,Woodland/forest - broadleaf/hardwood ,Open land/water - nearest gazetteer location,SE26 6RU,SE26,10009790199.0,22501916,E09000028,SOUTHWARK,Southwark,E05011101,Dulwich Wood,Dulwich Wood,534136.0,172352.0,534150,172350,51.4342969,-0.071672548,London,Forest Hill,680.0,Forest Hill,,,1.0,1.0,1,60,298,1.0
009800-25012016,2016-01-25,2016,11:05:18,11,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,E11 2AR,E11,100022253901.0,22302932,E09000026,REDBRIDGE,Redbridge,E05011255,Wanstead Village,Wanstead Village,540414.0,188950.0,540450,188950,51.58192593,0.025188091,London,Leytonstone,407.0,Woodford,,,1.0,1.0,1,60,298,1.0
009960-25012016,2016-01-25,2016,18:08:17,18,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SE14 5SL,SE14,100021953240.0,22000345,E09000023,LEWISHAM,Lewisham,E05013732,Telegraph Hill,Telegraph Hill,535875.0,176006.0,535850,176050,51.46671939,-0.045268839,London,New Cross,221.0,New Cross,,,1.0,1.0,1,60,298,1.0
010020-25012016,2016-01-25,2016,19:37:24,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,IG5 0RR,IG5,100022213143.0,22305008,E09000026,REDBRIDGE,Redbridge,E05011243,Fullwell,Fullwell,543006.0,190756.0,543050,190750,51.5975027,0.063307098,London,Hainault,446.0,Hainault,,,1.0,1.0,1,60,298,1.0
