IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
4391151.0,2015-01-11,2015,16:18:39,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,CR5 2HP,CR5,100020577650.0,20500342.0,E09000008,CROYDON,Croydon,E05011474,Old Coulsdon,Old Coulsdon,530647.0,158642.0,530650,158650,51.31190049,-0.126871542,London,Purley,579.0,Wallington,,,1.0,1.0,1,60,295,1.0
4430151.0,2015-01-11,2015,17:53:02,17,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SE18 3HU,SE18,100020958537.0,20800488.0,E09000011,GREENWICH,Greenwich,E05014089,Shooters Hill,Shooters Hill,543874.0,176473.0,543850,176450,51.46894049,0.069999469,London,Eltham,449.0,Eltham,,,2.0,2.0,2,60,295,1.0
4509151.0,2015-01-11,2015,22:00:10,22,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,EN3 5JS,EN3,207148617.0,20702408.0,E09000010,ENFIELD,Enfield,E05013674,Brimsdown,Brimsdown,535474.0,197888.0,535450,197850,51.66345226,-0.042610691,London,Enfield,251.0,Enfield,984.0,Enfield,1.0,2.0,2,60,295,1.0
4537151.0,2015-01-11,2015,23:55:23,23,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,E16 4LB,E16,46036767.0,22201444.0,E09000025,NEWHAM,Newham,E05013906,Canning Town North,Canning Town North,539663.0,182417.0,539650,182450,51.52340804,0.011765478,London,Plaistow,656.0,Poplar,,,1.0,1.0,1,60,295,4.0
4661151.0,2015-01-12,2015,11:20:39,11,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,RM1 2NX,RM1,100021400998.0,21301671.0,E09000016,HAVERING,Havering,E05013981,St. Alban's,St. Alban's,551947.0,188640.0,551950,188650,51.57615295,0.191380916,London,Hornchurch,301.0,Romford,350.0,Hornchurch,3.0,3.0,3,60,295,1.0
5058151.0,2015-01-13,2015,13:07:12,13,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,N18 2PU,N18,207054089.0,20703959.0,E09000010,ENFIELD,Enfield,E05013679,Edmonton Green,Edmonton Green,534391.0,192790.0,534350,192750,51.61790041,-0.060217186,London,Edmonton,261.0,Edmonton,285.0,Edmonton,1.0,2.0,2,60,295,1.0
5120151.0,2015-01-13,2015,15:42:53,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,N10 1JJ,N10,,,E09000014,HARINGEY,Haringey,E05013589,Fortis Green,Fortis Green,527661.0,190635.0,527650,190650,51.60010025,-0.158153794,London,Finchley,404.0,Hornsey,,,1.0,1.0,1,60,295,1.0
5482151.0,2015-01-14,2015,14:01:25,14,Fire,Secondary Fire,,Outdoor,Wasteland ,Correct incident location,SM5 4LG,SM5,5870061905.0,22602609.0,E09000029,SUTTON,Sutton,E05013757,Carshalton South & Clockhouse,Carshalton South & Clockhouse,527998.0,163184.0,527950,163150,51.35332167,-0.163227886,London,Wallington,325.0,Wallington,,,1.0,1.0,1,60,295,1.0
5915151.0,2015-01-15,2015,13:30:04,13,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,IG6 1JX,IG6,100022239055.0,22303289.0,E09000026,REDBRIDGE,Redbridge,E05011235,Barkingside,Barkingside,543668.0,189202.0,543650,189250,51.58337088,0.072222522,London,Hainault,481.0,Hainault,,,1.0,1.0,1,60,295,1.0
6401151.0,2015-01-16,2015,17:16:01,17,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,N1 0JH,N1,,,E09000019,ISLINGTON,Islington,E05013698,Barnsbury,Barnsbury,530979.0,183710.0,530950,183750,51.53710727,-0.112853087,London,Islington,301.0,Islington,,,1.0,1.0,1,60,295,1.0
6564151.0,2015-01-17,2015,02:11:44,2,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,N16 9BT,N16,,,E09000019,ISLINGTON,Islington,E05013709,Mildmay,Mildmay,532789.0,185458.0,532750,185450,51.55239268,-0.086111771,London,Stoke Newington,327.0,Stoke Newington,,,1.0,1.0,1,60,295,2.0
6720151.0,2015-01-17,2015,13:45:00,13,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Correct incident location,TW3 1SG,TW3,200003985429.0,21500154.0,E09000018,HOUNSLOW,Hounslow,E05013621,Hounslow East,Hounslow East,514733.0,175959.0,514750,175950,51.47097361,-0.349506484,London,Heston,211.0,Heston,215.0,Heston,1.0,2.0,2,60,295,1.0
6735151.0,2015-01-17,2015,14:32:57,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,HA2 0YA,HA2,,,E09000015,HARROW,Harrow,E05013547,Harrow on the Hill,Harrow on the Hill,514654.0,186590.0,514650,186550,51.5665395,-0.34718797,London,Northolt,386.0,Northolt,,,1.0,1.0,1,60,295,1.0
6795151.0,2015-01-17,2015,16:35:00,16,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,DA17 6DF,DA17,,,E09000004,BEXLEY,Bexley,E05011218,Belvedere,Belvedere,549715.0,179041.0,549750,179050,51.49050062,0.155118974,London,Erith,379.0,Bexley,,,1.0,1.0,1,60,295,2.0
7043151.0,2015-01-18,2015,05:55:08,5,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SM3 9PA,SM3,,,E09000029,SUTTON,Sutton,E05013764,Stonecot,Stonecot,525308.0,166535.0,525350,166550,51.38403722,-0.200657681,London,Sutton,326.0,Sutton,,,1.0,1.0,1,60,295,1.0
7097151.0,2015-01-18,2015,10:29:41,10,Fire,Secondary Fire,,Outdoor,River/canal ,Open land/water - nearest gazetteer location,IG11 8JX,IG11,,,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014066,Northbury,Northbury,543560.0,184717.0,543550,184750,51.54309819,0.068835079,London,Barking,445.0,Barking,485.0,Ilford,2.0,2.0,2,70,344,2.0
7274151.0,2015-01-18,2015,18:22:39,18,Fire,Secondary Fire,,Outdoor,Scrub land ,In street close to gazetteer location,EN2 0TU,EN2,,,E09000010,ENFIELD,Enfield,E05013695,Whitewebbs,Whitewebbs,532048.0,198028.0,532050,198050,51.66552524,-0.092062882,London,Enfield,573.0,Enfield,,,1.0,1.0,1,60,295,1.0
7298151.0,2015-01-18,2015,19:18:56,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,UB4 0PD,UB4,100021431331.0,21401306.0,E09000017,HILLINGDON,Hillingdon,E05013564,Belmore,Belmore,511372.0,181061.0,511350,181050,51.51750213,-0.396268145,London,Southall,307.0,Southall,,,1.0,1.0,1,60,295,1.0
7667151.0,2015-01-19,2015,16:01:44,16,Fire,Secondary Fire,,Outdoor,Hedge,In street close to gazetteer location,N19 3SB,N19,,,E09000019,ISLINGTON,Islington,E05013705,Hillrise,Hillrise,530091.0,187348.0,530050,187350,51.57000605,-0.124304948,London,Holloway,589.0,Kentish Town,,,1.0,1.0,1,60,295,1.0
8140151.0,2015-01-20,2015,16:44:11,16,Fire,Secondary Fire,,Outdoor,Park ,In street remote from gazetteer location,UB2 5PE,UB2,,,E09000009,EALING,Ealing,E05013538,Southall Green,Southall Green,511993.0,178830.0,511950,178850,51.49732713,-0.388029525,London,Southall,387.0,Southall,,,1.0,1.0,1,60,295,1.0
8121151.0,2015-01-20,2015,16:15:38,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,SW12 0AA,SW12,100021808231.0,21900121.0,E09000022,LAMBETH,Lambeth,E05014101,Clapham Park,Clapham Park,529064.0,173794.0,529050,173750,51.44843369,-0.14407177,London,Tooting,359.0,Tooting,371.0,Tooting,1.0,2.0,2,60,295,5.0
8485151.0,2015-01-21,2015,12:04:27,12,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,NW10 4LX,NW10,202086187.0,20201328.0,E09000005,BRENT,Brent,E05013501,Harlesden & Kensal Green,Harlesden & Kensal Green,521514.0,183493.0,521550,183450,51.53727152,-0.249329583,London,Park Royal,308.0,Park Royal,466.0,North Kensington,2.0,2.0,2,60,295,2.0
8550151.0,2015-01-21,2015,15:30:52,15,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,N9 8HX,N9,207098555.0,20703940.0,E09000010,ENFIELD,Enfield,E05013685,Lower Edmonton,Lower Edmonton,534832.0,193956.0,534850,193950,51.62827295,-0.05340262,London,Edmonton,8.0,Edmonton,,,1.0,1.0,1,60,295,1.0
8946151.0,2015-01-22,2015,15:47:26,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,E12 6TH,E12,10008987471.0,22208087.0,E09000025,NEWHAM,Newham,E05013916,Manor Park,Manor Park,542087.0,185403.0,542050,185450,51.54963479,0.047885055,London,Stratford,334.0,Stratford,,,1.0,1.0,1,60,295,7.0
8990151.0,2015-01-22,2015,16:54:05,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Correct incident location,W3 7DF,W3,12108416.0,20600234.0,E09000009,EALING,Ealing,E05013522,East Acton,East Acton,521307.0,181068.0,521350,181050,51.51552142,-0.253147548,London,Acton,450.0,Acton,,,1.0,1.0,1,60,295,1.0
9019151.0,2015-01-22,2015,18:08:09,18,Fire,Secondary Fire,,Outdoor,Hedge,Correct incident location,SE9 5LU,SE9,10010237455.0,20800528.0,E09000011,GREENWICH,Greenwich,E05014085,Middle Park & Horn Park,Middle Park & Horn Park,541281.0,174174.0,541250,174150,51.44893478,0.031775145,London,Lee Green,289.0,Lee Green,,,1.0,1.0,1,60,295,2.0
9199151.0,2015-01-23,2015,00:13:47,0,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,RM12 4NT,RM12,100021323014.0,21300221.0,E09000016,HAVERING,Havering,E05013982,St. Andrew's,St. Andrew's,553582.0,186228.0,553550,186250,51.55403877,0.21390402,London,Hornchurch,258.0,Hornchurch,,,2.0,2.0,2,60,295,1.0
9519151.0,2015-01-23,2015,16:48:37,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,N22 5HU,N22,100021242008.0,21105267.0,E09000014,HARINGEY,Haringey,E05013605,Woodside,Woodside,530904.0,191300.0,530950,191350,51.6053324,-0.111109529,London,Hornsey,511.0,Hornsey,,,1.0,1.0,1,60,295,1.0
9520151.0,2015-01-23,2015,16:49:25,16,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,DA8 1PJ,DA8,,,E09000004,BEXLEY,Bexley,E05011225,Erith,Erith,550618.0,178376.0,550650,178350,51.48428585,0.167831713,London,Erith,235.0,Erith,,,1.0,1.0,1,60,295,1.0
9611151.0,2015-01-23,2015,20:41:27,20,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),Open land/water - nearest gazetteer location,TW12 2EN,TW12,,,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013778,Hampton,Hampton,514434.0,169340.0,514450,169350,51.41154367,-0.355947121,London,Twickenham,313.0,Twickenham,,,1.0,1.0,1,60,295,1.0
9979151.0,2015-01-24,2015,18:00:11,18,Fire,Secondary Fire,,Outdoor,Heathland ,On land associated with building,KT2 5PG,KT2,100022287578.0,22403283.0,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013777,"Ham, Petersham & Richmond Riverside","Ham, Petersham & Richmond Riverside",518716.0,171232.0,518750,171250,51.42766837,-0.293771712,London,Kingston,280.0,Kingston,,,1.0,1.0,1,60,295,1.0
9923151.0,2015-01-24,2015,16:01:41,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,N4 3AW,N4,100021180076.0,21103297.0,E09000014,HARINGEY,Haringey,E05013600,Stroud Green,Stroud Green,531085.0,187499.0,531050,187450,51.57113287,-0.109914832,London,Holloway,436.0,Holloway,,,1.0,1.0,1,60,295,1.0
9873151.0,2015-01-24,2015,13:24:21,13,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,E8 2ER,E8,100021030934.0,20900212.0,E09000012,HACKNEY,Hackney,E05009370,Dalston,Dalston,534041.0,185167.0,534050,185150,51.54948144,-0.068175452,London,Homerton,435.0,Homerton,,,1.0,1.0,1,60,295,1.0
9716151.0,2015-01-24,2015,00:15:06,0,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,BR3 5AP,BR3,100020384803.0,20302969.0,E09000006,BROMLEY,Bromley,E05013987,Beckenham Town & Copers Cope,Beckenham Town & Copers Cope,537502.0,170230.0,537550,170250,51.41442156,-0.024101901,London,Beckenham,660.0,Beckenham,,,1.0,1.0,1,60,295,1.0
10149151.0,2015-01-25,2015,00:44:39,0,Fire,Secondary Fire,,Outdoor,Hedge,In street outside gazetteer location,EN1 2QL,EN1,,,E09000010,ENFIELD,Enfield,E05013676,Bush Hill Park,Bush Hill Park,533392.0,195881.0,533350,195850,51.64591482,-0.073459873,London,Edmonton,395.0,Edmonton,,,1.0,1.0,1,60,295,1.0
10154151.0,2015-01-25,2015,00:57:32,0,Fire,Secondary Fire,,Outdoor,Hedge,In street outside gazetteer location,EN3 4HT,EN3,,,E09000010,ENFIELD,Enfield,E05013689,Ponders End,Ponders End,534850.0,195914.0,534850,195950,51.64586377,-0.052387863,London,Enfield,361.0,Enfield,,,1.0,1.0,1,60,295,3.0
10414151.0,2015-01-25,2015,17:00:58,17,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,IG8 0QE,IG8,,,E09000026,REDBRIDGE,Redbridge,E05011249,Monkhams,Monkhams,540893.0,192899.0,540850,192850,51.61729094,0.033681175,London,Woodford,372.0,Woodford,,,1.0,1.0,1,60,295,1.0
10435151.0,2015-01-25,2015,17:57:20,17,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,E5 0DH,E5,,,E09000012,HACKNEY,Hackney,E05009379,King's Park,King's Park,536151.0,186184.0,536150,186150,51.55811575,-0.037369242,London,Homerton,281.0,Homerton,289.0,Homerton,1.0,2.0,2,60,295,1.0
10464151.0,2015-01-25,2015,18:35:40,18,Fire,Secondary Fire,,Outdoor,Canal/riverbank vegetation ,Open land/water - nearest gazetteer location,SE8 5JE,SE8,,,E09000023,LEWISHAM,Lewisham,E05013721,Evelyn,Evelyn,536127.0,177868.0,536150,177850,51.48339165,-0.040926142,London,Deptford,181.0,Old Kent Road,,,1.0,1.0,1,60,295,1.0
10785151.0,2015-01-26,2015,15:44:30,15,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Correct incident location,TW3 1SG,TW3,100021541635.0,21500154.0,E09000018,HOUNSLOW,Hounslow,E05013621,Hounslow East,Hounslow East,514780.0,175897.0,514750,175850,51.47040683,-0.348850204,London,Heston,210.0,Heston,226.0,Heston,1.0,2.0,2,60,295,2.0
10787151.0,2015-01-26,2015,15:44:33,15,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,In street remote from gazetteer location,EN2 7QS,EN2,,,E09000010,ENFIELD,Enfield,E05013690,Ridgeway,Ridgeway,530947.0,196954.0,530950,196950,51.65613144,-0.108375136,London,Southgate,616.0,Enfield,,,1.0,1.0,1,60,295,2.0
11353151.0,2015-01-27,2015,21:29:41,21,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),On land associated with building,NW1 8BN,NW1,5028947.0,20400480.0,E09000007,CAMDEN,Camden,E05013660,Haverstock,Haverstock,528353.0,184565.0,528350,184550,51.54539366,-0.150383376,London,Kentish Town,194.0,Kentish Town,302.0,Euston,2.0,3.0,3,60,295,1.0
