IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
001385-04012018,2018-01-04,2018,01:03:08,1,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,N1 9HF,N1,10093622962.0,21605664,E09000019,ISLINGTON,Islington,E05013698,Barnsbury,Barnsbury,531394.0,183141.0,531350,183150,51.53189747,-0.107085082,London,Islington,206.0,Islington,,,1.0,1.0,1,60,328,3.0
001981-05012018,2018-01-05,2018,15:30:14,15,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SE22 0PQ,SE22,200003000000.0,22501880,E09000028,SOUTHWARK,Southwark,E05011099,Dulwich Hill,Dulwich Hill,534585.0,173892.0,534550,173850,51.44802988,-0.064632257,London,Forest Hill,408.0,Forest Hill,444.0,West Norwood,2.0,2.0,2,132,722,3.0
002443-06012018,2018-01-06,2018,16:24:57,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,E6 1LA,E6,10090850127.0,22207589,E09000025,NEWHAM,Newham,E05013909,East Ham,East Ham,542407.0,183547.0,542450,183550,51.53287668,0.051746992,London,East Ham,211.0,East Ham,,,1.0,1.0,1,60,328,1.0
002182-06012018,2018-01-06,2018,00:15:17,0,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,DA18 4BP,DA18,100020000000.0,20100925,E09000004,BEXLEY,Bexley,E05011232,Thamesmead East,Thamesmead East,547844.0,179578.0,547850,179550,51.49581752,0.128414176,London,Erith,339.0,Plumstead,,,1.0,1.0,1,60,328,2.0
002842-07012018,2018-01-07,2018,17:21:12,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,EN6 5QU,EN6,207000514.0,20703006,E09000010,ENFIELD,Enfield,E05013690,Ridgeway,Ridgeway,527730.0,199721.0,527750,199750,51.68173742,-0.153845266,London,Enfield,641.0,Barnet,,,2.0,2.0,2,60,328,1.0
002931-07012018,2018-01-07,2018,21:00:40,21,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),In street outside gazetteer location,W12 7QS,W12,34017148.0,21000459,E09000013,HAMMERSMITH AND FULHAM,Hammersmith And fulham,E05013752,White City,White City,522648.0,180742.0,522650,180750,51.51230242,-0.233944419,London,Hammersmith,286.0,Hammersmith,,,1.0,1.0,1,60,328,1.0
002944-07012018,2018-01-07,2018,21:55:57,21,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,W4 2QA,W4,10091693115.0,21501264,E09000018,HOUNSLOW,Hounslow,E05013610,Chiswick Homefields,Chiswick Homefields,521702.0,178021.0,521750,178050,51.48805183,-0.24850834,London,Chiswick,245.0,Chiswick,,,1.0,1.0,1,60,328,1.0
003285-08012018,2018-01-08,2018,19:43:31,19,Fire,Secondary Fire,,Outdoor,Canal/riverbank vegetation ,On land associated with building,KT2 5BB,KT2,128012343.0,21800623,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013930,Canbury Gardens,Canbury Gardens,517934.0,170369.0,517950,170350,51.42007528,-0.30530213,London,Kingston,262.0,Kingston,,,1.0,1.0,1,60,328,1.0
003324-08012018,2018-01-08,2018,21:38:27,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,N8 8QS,N8,768024001.0,21100001,E09000014,HARINGEY,Haringey,E05013593,Hornsey,Hornsey,529836.0,189024.0,529850,189050,51.58512625,-0.127363465,London,Hornsey,177.0,Hornsey,,,1.0,1.0,1,60,328,1.0
003754-09012018,2018-01-09,2018,19:53:31,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,IG11 7UA,IG11,100055918.0,19900681,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014061,Gascoigne,Gascoigne,544850.0,183621.0,544850,183650,51.53292084,0.086973883,London,Barking,190.0,Barking,,,1.0,1.0,1,60,328,1.0
003829-09012018,2018-01-09,2018,23:25:43,23,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,E17 9ES,E17,100023000000.0,22813150,E09000031,WALTHAM FOREST,Waltham Forest,E05013903,Wood Street,Wood Street,538290.0,189170.0,538250,189150,51.58442793,-0.005359761,London,Walthamstow,352.0,Walthamstow,,,1.0,1.0,1,60,328,1.0
004184-10012018,2018-01-10,2018,19:21:50,19,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,SE17 1PG,SE17,10000815068.0,22501754,E09000028,SOUTHWARK,Southwark,E05011107,North Walworth,North Walworth,532527.0,178846.0,532550,178850,51.49303522,-0.092374087,London,Old Kent Road,258.0,Old Kent Road,,,1.0,1.0,1,60,328,1.0
004614-11012018,2018-01-11,2018,21:40:07,21,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,HA3 5JL,HA3,100021000000.0,21201136,E09000015,HARROW,Harrow,E05013548,Harrow Weald,Harrow Weald,514981.0,190763.0,514950,190750,51.60397926,-0.341105913,London,Harrow,429.0,Stanmore,,,1.0,1.0,1,60,328,1.0
004386-11012018,2018-01-11,2018,08:48:26,8,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,EN2 8AS,EN2,207168264.0,20702652,E09000010,ENFIELD,Enfield,E05013690,Ridgeway,Ridgeway,530239.0,199625.0,530250,199650,51.68029855,-0.117610293,London,Enfield,,,,,1.0,1.0,1,60,328,1.0
004436-11012018,2018-01-11,2018,11:46:28,11,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,SE15 3JN,SE15,10015625343.0,22500339,E09000028,SOUTHWARK,Southwark,E05011111,Peckham Rye,Peckham Rye,535199.0,175502.0,535150,175550,51.46235202,-0.055187245,London,New Cross,286.0,Peckham,,,1.0,1.0,1,60,328,1.0
004570-11012018,2018-01-11,2018,19:01:28,19,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),In street close to gazetteer location,KT3 5BZ,KT3,128007940.0,21800467,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013934,Green Lane & St. James,Green Lane & St. James,520092.0,168004.0,520050,168050,51.39836672,-0.27508106,London,New Malden,510.0,New Malden,,,1.0,1.0,1,60,328,3.0
004577-11012018,2018-01-11,2018,19:24:52,19,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Open land/water - nearest gazetteer location,BR2 9FP,BR2,10070007612.0,20304203,E09000006,BROMLEY,Bromley,E05013990,Bromley Common & Holwood,Bromley Common & Holwood,542033.0,167108.0,542050,167150,51.38525268,0.039761295,London,Bromley,389.0,Bromley,,,1.0,1.0,1,60,328,1.0
005431-13012018,2018-01-13,2018,19:34:45,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,CR0 9EH,CR0,10001003052.0,20502760,E09000008,CROYDON,Croydon,E05011470,New Addington North,New Addington North,537953.0,164075.0,537950,164050,51.3590023,-0.02000869,London,Addington,214.0,Addington,,,1.0,1.0,1,60,328,1.0
005194-13012018,2018-01-13,2018,11:44:23,11,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,In street close to gazetteer location,SW20 0JY,SW20,48101587.0,22102916,E09000024,MERTON,Merton,E05013823,Raynes Park,Raynes Park,523050.0,169205.0,523050,169250,51.40852733,-0.232165172,London,New Malden,408.0,New Malden,433.0,Wandsworth,2.0,2.0,2,60,328,1.0
005541-14012018,2018-01-14,2018,02:54:35,2,Fire,Primary Fire,,Outdoor,Tree scrub ,On land associated with building,E2 0QQ,E2,6362794.0,22702470,E09000030,TOWER HAMLETS,Tower Hamlets,E05009317,Bethnal Green,Bethnal Green,535909.0,182762.0,535950,182750,51.52742317,-0.042178328,London,Bethnal Green,407.0,Bethnal Green,544.0,Shadwell,5.0,5.0,5,75,410,2.0
005545-14012018,2018-01-14,2018,03:35:24,3,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,E2 0QA,E2,6362829.0,22702470,E09000030,TOWER HAMLETS,Tower Hamlets,E05009317,Bethnal Green,Bethnal Green,535915.0,182761.0,535950,182750,51.52741274,-0.042092274,London,Bethnal Green,311.0,Bethnal Green,,,1.0,1.0,1,60,328,1.0
005660-14012018,2018-01-14,2018,13:03:29,13,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,RM12 4AX,RM12,100021000000.0,21300301,E09000016,HAVERING,Havering,E05013969,Elm Park,Elm Park,551942.0,185654.0,551950,185650,51.54932518,0.190020238,London,Hornchurch,399.0,Hornchurch,,,1.0,1.0,1,60,328,3.0
005744-14012018,2018-01-14,2018,16:07:11,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SE12 0BS,SE12,100022000000.0,22003676,E09000023,LEWISHAM,Lewisham,E05013723,Grove Park,Grove Park,540785.0,172458.0,540750,172450,51.43363805,0.023960412,London,Lee Green,368.0,Lee Green,,,1.0,1.0,1,60,328,1.0
005868-14012018,2018-01-14,2018,22:09:05,22,Fire,Secondary Fire,,Outdoor,Hedge,In street close to gazetteer location,UB3 2DP,UB3,10009948263.0,21400950,E09000017,HILLINGDON,Hillingdon,E05013582,Wood End,Wood End,510283.0,180994.0,510250,180950,51.51711349,-0.411977767,London,Hayes,245.0,Southall,276.0,Southall,1.0,2.0,2,60,328,5.0
006108-15012018,2018-01-15,2018,15:23:57,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,BR3 3JE,BR3,100020000000.0,20301629,E09000006,BROMLEY,Bromley,E05013999,Kelsey & Eden Park,Kelsey & Eden Park,537125.0,167764.0,537150,167750,51.39235239,-0.03047186,London,Beckenham,329.0,Beckenham,,,1.0,1.0,1,60,328,1.0
006443-16012018,2018-01-16,2018,11:55:17,11,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,BR1 3DL,BR1,100020000000.0,20300512,E09000006,BROMLEY,Bromley,E05013991,Bromley Town,Bromley Town,540900.0,169165.0,540950,169150,51.40401833,0.024305238,London,Bromley,254.0,Bromley,,,1.0,1.0,1,60,328,1.0
006489-16012018,2018-01-16,2018,14:56:23,14,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SM3 9HH,SM3,5870025022.0,22601910,E09000029,SUTTON,Sutton,E05013764,Stonecot,Stonecot,524461.0,166523.0,524450,166550,51.38411555,-0.21282735,London,Sutton,296.0,Sutton,,,1.0,1.0,1,60,328,1.0
006532-16012018,2018-01-16,2018,16:03:52,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,HA8 0HD,HA8,200053910.0,20019980,E09000003,BARNET,Barnet,E05013630,Burnt Oak,Burnt Oak,520682.0,190892.0,520650,190850,51.60394715,-0.258780424,London,Mill Hill,378.0,Stanmore,526.0,Hendon,3.0,3.0,3,85,465,1.0
006600-16012018,2018-01-16,2018,19:44:03,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SE18 5HS,SE18,100023000000.0,20801634,E09000011,GREENWICH,Greenwich,E05014094,Woolwich Dockyard,Woolwich Dockyard,542506.0,178475.0,542550,178450,51.48727596,0.051124636,London,East Greenwich,388.0,East Greenwich,474.0,East Greenwich,1.0,2.0,2,60,328,1.0
006640-16012018,2018-01-16,2018,21:14:44,21,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,Railway land or rolling stock,SW2 3HY,SW2,200001000000.0,21900807,E09000022,LAMBETH,Lambeth,E05014109,St. Martin's,St. Martin's,531294.0,172576.0,531250,172550,51.43697538,-0.112450747,London,West Norwood,280.0,West Norwood,,,1.0,1.0,1,60,328,1.0
007066-17012018,2018-01-17,2018,21:13:42,21,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SM6 0PE,SM6,5870088501.0,22605550,E09000029,SUTTON,Sutton,E05013771,Wallington South,Wallington South,529020.0,163091.0,529050,163050,51.35225518,-0.148593135,London,Wallington,218.0,Wallington,,,1.0,1.0,1,60,328,1.0
007033-17012018,2018-01-17,2018,19:43:38,19,Fire,Secondary Fire,,Outdoor,Hedge,Nearby address - street not listed in gazetteer,SW1H 9HP,SW1H,10015480737.0,8401372,E09000033,WESTMINSTER,Westminster,E05013806,St. James's,St. James's,529919.0,179714.0,529950,179750,51.50144053,-0.129600582,London,Soho,416.0,Lambeth,,,1.0,1.0,1,60,328,1.0
007512-18012018,2018-01-18,2018,17:53:17,17,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,W5 5PS,W5,12083159.0,20601836,E09000009,EALING,Ealing,E05013521,Ealing Common,Ealing Common,517818.0,179953.0,517850,179950,51.50623756,-0.303778535,London,Ealing,258.0,Ealing,,,1.0,1.0,1,60,328,1.0
007614-18012018,2018-01-18,2018,23:21:43,23,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Open land/water - nearest gazetteer location,TW2 7SG,TW2,10025299725.0,22403422,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013785,St. Margarets & North Twickenham,St. Margarets & North Twickenham,515421.0,173597.0,515450,173550,51.44960464,-0.340375556,London,Twickenham,435.0,Twickenham,,,1.0,1.0,1,60,328,1.0
007735-19012018,2018-01-19,2018,09:48:30,9,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,SE18 6UF,SE18,10010225380.0,20800241,E09000011,GREENWICH,Greenwich,E05014093,Woolwich Common,Woolwich Common,543576.0,177963.0,543550,177950,51.48240481,0.066317252,London,Plumstead,359.0,Plumstead,,,1.0,1.0,1,60,328,2.0
007988-19012018,2018-01-19,2018,19:23:16,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,BR5 2PG,BR5,100020000000.0,20301280,E09000006,BROMLEY,Bromley,E05014007,St. Paul's Cray,St. Paul's Cray,546658.0,168387.0,546650,168350,51.3955696,0.106706298,London,Orpington,291.0,Orpington,314.0,Orpington,1.0,2.0,2,60,328,1.0
008034-19012018,2018-01-19,2018,20:32:19,20,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,SE10 0GR,SE10,100023000000.0,20801055,E09000011,GREENWICH,Greenwich,E05014082,Greenwich Peninsula,Greenwich Peninsula,539194.0,179075.0,539150,179050,51.49349188,0.003690553,London,East Greenwich,350.0,East Greenwich,391.0,East Greenwich,1.0,2.0,2,60,328,1.0
008082-19012018,2018-01-19,2018,23:03:46,23,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,UB3 2UE,UB3,10003001360.0,21400831,E09000017,HILLINGDON,Hillingdon,E05013582,Wood End,Wood End,509628.0,181404.0,509650,181450,51.52092595,-0.421286329,London,Hillingdon,583.0,Hillingdon,,,1.0,1.0,1,60,328,2.0
008373-20012018,2018-01-20,2018,17:45:14,17,Fire,Secondary Fire,,Outdoor,Scrub land ,In street outside gazetteer location,CR5 2SQ,CR5,100021000000.0,20500205,E09000008,CROYDON,Croydon,E05011466,Coulsdon Town,Coulsdon Town,530174.0,159487.0,530150,159450,51.31960277,-0.133346329,London,Purley,301.0,Purley,,,1.0,1.0,1,60,328,1.0
008461-20012018,2018-01-20,2018,20:34:02,20,Fire,Secondary Fire,,Outdoor,Park ,In street remote from gazetteer location,E14 0AA,E14,6063988.0,22700369,E09000030,TOWER HAMLETS,Tower Hamlets,E05009328,Poplar,Poplar,537888.0,180833.0,537850,180850,51.50960964,-0.014422594,London,Poplar,127.0,Poplar,,,1.0,1.0,1,60,328,1.0
008710-21012018,2018-01-21,2018,14:13:14,14,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,CR0 4DJ,CR0,100021000000.0,20502029,E09000008,CROYDON,Croydon,E05011487,Waddon,Waddon,531290.0,164466.0,531250,164450,51.36409331,-0.115506736,London,Croydon,306.0,Croydon,,,1.0,1.0,1,60,328,1.0
009237-22012018,2018-01-22,2018,17:48:05,17,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,BR5 2PG,BR5,100020000000.0,20301280,E09000006,BROMLEY,Bromley,E05014007,St. Paul's Cray,St. Paul's Cray,546659.0,168392.0,546650,168350,51.39561426,0.106722726,London,Orpington,314.0,Orpington,,,1.0,1.0,1,60,328,1.0
009291-22012018,2018-01-22,2018,19:48:06,19,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,TW10 5HP,TW10,10002252137.0,22407048,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013777,"Ham, Petersham & Richmond Riverside","Ham, Petersham & Richmond Riverside",519293.0,171330.0,519250,171350,51.42842805,-0.28544295,London,Kingston,1089.0,Richmond,,,1.0,1.0,1,60,328,2.0
009689-23012018,2018-01-23,2018,21:28:04,21,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,DA17 5EN,DA17,100020000000.0,20101849,E09000004,BEXLEY,Bexley,E05011218,Belvedere,Belvedere,548813.0,178297.0,548850,178250,51.4840535,0.141822985,London,Erith,185.0,Erith,387.0,Plumstead,2.0,2.0,2,60,328,2.0
009629-23012018,2018-01-23,2018,18:22:22,18,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,N4 3LQ,N4,10008980275.0,21607045,E09000019,ISLINGTON,Islington,E05013703,Finsbury Park,Finsbury Park,530707.0,186723.0,530750,186750,51.56424709,-0.115654045,London,Holloway,193.0,Holloway,,,1.0,1.0,1,60,328,1.0
009570-23012018,2018-01-23,2018,15:41:01,15,Fire,Secondary Fire,,Outdoor,Railway ,On land associated with building,W2 4RU,W2,217127580.0,21700769,E09000033,WESTMINSTER,Westminster,E05000637,KNIGHTSBRIDGE AND BELGRAVIA,KNIGHTSBRIDGE AND BELGRAVIA,525837.0,180564.0,525850,180550,51.51000222,-0.188076347,London,Kensington,351.0,Paddington,,,1.0,1.0,1,60,328,1.0
009449-23012018,2018-01-23,2018,09:21:52,9,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,UB5 4SN,UB5,12054703.0,20601721,E09000009,EALING,Ealing,E05013518,Central Greenford,Central Greenford,514290.0,184690.0,514250,184650,51.54953641,-0.353054031,London,Northolt,333.0,Northolt,,,1.0,1.0,1,60,328,1.0
009603-23012018,2018-01-23,2018,17:12:07,17,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SM1 3LA,SM1,5870053410.0,22600959,E09000029,SUTTON,Sutton,E05013766,Sutton North,Sutton North,526209.0,165862.0,526250,165850,51.3777894,-0.187955614,London,Sutton,309.0,Mitcham,,,1.0,1.0,1,60,328,1.0
009803-24012018,2018-01-24,2018,09:14:14,9,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SE21 8DP,SE21,100022000000.0,21901178,E09000022,LAMBETH,Lambeth,E05014119,West Dulwich,West Dulwich,532734.0,172179.0,532750,172150,51.43307224,-0.091894522,London,West Norwood,413.0,West Norwood,,,1.0,1.0,1,60,328,2.0
009848-24012018,2018-01-24,2018,11:37:45,11,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,CR0 8ER,CR0,10090929309.0,20500519,E09000008,CROYDON,Croydon,E05011483,Shirly South,Shirly South,537621.0,165355.0,537650,165350,51.37058506,-0.024279011,London,Woodside,917.0,Woodside,,,1.0,1.0,1,60,328,1.0
010390-25012018,2018-01-25,2018,17:21:50,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,RM12 4YN,RM12,100021000000.0,21300610,E09000016,HAVERING,Havering,E05013982,St. Andrew's,St. Andrew's,552989.0,186460.0,552950,186450,51.5562843,0.205458353,London,Hornchurch,259.0,Hornchurch,,,1.0,1.0,1,60,328,1.0
010433-25012018,2018-01-25,2018,18:43:44,18,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,N17 6NU,N17,10003981519.0,21106476,E09000014,HARINGEY,Haringey,E05013603,West Green,West Green,532499.0,189981.0,532450,189950,51.59310644,-0.088589046,London,Tottenham,316.0,Tottenham,,,1.0,1.0,1,60,328,1.0
010623-26012018,2018-01-26,2018,08:01:14,8,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),In street outside gazetteer location,E10 6JE,E10,100023000000.0,22836550,E09000031,WALTHAM FOREST,Waltham Forest,E05013887,Forest,Forest,538269.0,187660.0,538250,187650,51.57086458,-0.006256108,London,Leyton,219.0,Leyton,,,1.0,1.0,1,60,328,3.0
010687-26012018,2018-01-26,2018,11:23:07,11,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,UB3 1NR,UB3,100021000000.0,21402105,E09000017,HILLINGDON,Hillingdon,E05013576,Pinkwell,Pinkwell,508810.0,178995.0,508850,178950,51.49943165,-0.433814327,London,Hayes,464.0,Heathrow,557.0,Hayes,2.0,2.0,2,108,590,1.0
010697-26012018,2018-01-26,2018,11:54:55,11,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,E10 6QD,E10,100023000000.0,22831150,E09000031,WALTHAM FOREST,Waltham Forest,E05013888,Grove Green,Grove Green,538087.0,186963.0,538050,186950,51.56464595,-0.009154068,London,Leyton,140.0,Leyton,395.0,Leytonstone,2.0,2.0,2,60,328,1.0
010729-26012018,2018-01-26,2018,13:52:27,13,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,NW10 0NU,NW10,202046773.0,20201623,E09000005,BRENT,Brent,E05013510,Stonebridge,Stonebridge,520417.0,185004.0,520450,185050,51.55108628,-0.264622312,London,Wembley,444.0,Wembley,464.0,Wembley,1.0,2.0,2,60,328,1.0
010782-26012018,2018-01-26,2018,16:16:50,16,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,E10 5LL,E10,100024000000.0,22881600,E09000031,WALTHAM FOREST,Waltham Forest,E05013896,Leyton,Leyton,537805.0,186644.0,537850,186650,51.56184834,-0.013344816,London,Leyton,217.0,Leyton,380.0,Leytonstone,2.0,2.0,2,60,328,1.0
011338-27012018,2018-01-27,2018,18:14:12,18,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,RM3 9DL,RM3,100021000000.0,21300071,E09000016,HAVERING,Havering,E05013971,Gooshays,Gooshays,554329.0,192318.0,554350,192350,51.60855165,0.227342668,London,Harold Hill,219.0,Harold Hill,,,1.0,1.0,1,60,328,1.0
