IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
8402111.0,2011-01-17,2011,22:15:20,22,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,BR2 8BY,BR2,,,E09000006,BROMLEY,Bromley,E05013990,Bromley Common & Holwood,Bromley Common & Holwood,543572.0,166924.0,543550,166950,51.38321264,0.061788162,London,Bromley,593.0,Bromley,,,1.0,1.0,1,60,260,1.0
8350111.0,2011-01-17,2011,19:28:25,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,SE16 3LF,SE16,,,E09000023,LEWISHAM,Lewisham,E05013728,New Cross Gate,New Cross Gate,535296.0,178301.0,535250,178350,51.48748215,-0.05272066,London,Old Kent Road,354.0,Old Kent Road,597.0,Peckham,2.0,3.0,3,60,260,2.0
9183111.0,2011-01-19,2011,14:39:11,14,Fire,Primary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,IG11 8UF,IG11,,,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014064,Longbridge,Longbridge,545241.0,185075.0,545250,185050,51.5458853,0.093206218,London,Barking,89.0,Ilford,,,1.0,2.0,2,60,260,1.0
9228111.0,2011-01-19,2011,16:15:10,16,Fire,Primary Fire,,Outdoor,Woodland/forest - broadleaf/hardwood ,Open land/water - nearest gazetteer location,CR2 7BL,CR2,,,E09000008,CROYDON,Croydon,E05000152,Croham,Croham,533783.0,163289.0,533750,163250,51.35293457,-0.080159926,London,Croydon,468.0,Croydon,571.0,Addington,2.0,2.0,2,60,260,2.0
9256111.0,2011-01-19,2011,17:11:04,17,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,HA1 1PB,HA1,,,E09000015,HARROW,Harrow,E05013550,Headstone,Headstone,514855.0,188377.0,514850,188350,51.5825598,-0.343705149,London,Harrow,286.0,Northolt,385.0,Harrow,2.0,3.0,3,60,260,1.0
9926111.0,2011-01-21,2011,00:33:15,0,Fire,Secondary Fire,,Outdoor,Wasteland ,Correct incident location,CR4 3DW,CR4,48004213.0,22100393.0,E09000024,MERTON,Merton,E05013813,Cricket Green,Cricket Green,527012.0,169037.0,527050,169050,51.4061446,-0.175289104,London,Mitcham,257.0,Mitcham,,,1.0,1.0,1,60,260,1.0
9929111.0,2011-01-21,2011,00:51:31,0,Fire,Secondary Fire,,Outdoor,Wasteland ,In street outside gazetteer location,CR4 3DH,CR4,,,E09000024,MERTON,Merton,E05013813,Cricket Green,Cricket Green,527099.0,168891.0,527050,168850,51.40481299,-0.174091201,London,Mitcham,7.0,Mitcham,,,1.0,1.0,1,60,260,1.0
10102111.0,2011-01-21,2011,12:16:13,12,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,NW9 0RD,NW9,,,E09000005,BRENT,Brent,E05013508,Queensbury,Queensbury,519705.0,189496.0,519750,189450,51.5916089,-0.273356803,London,Stanmore,986.0,Hendon,,,1.0,1.0,1,60,260,1.0
10762111.0,2011-01-22,2011,15:47:13,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street remote from gazetteer location,E6 5PE,E6,,,E09000025,NEWHAM,Newham,E05013904,Beckton,Beckton,542834.0,180923.0,542850,180950,51.50919039,0.056836337,London,East Ham,249.0,Silvertown,,,1.0,1.0,1,60,260,1.0
11196111.0,2011-01-23,2011,13:03:48,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,Nearby address - street not listed in gazetteer,HA4 7EF,HA4,,,E09000017,HILLINGDON,Hillingdon,E05013577,Ruislip,Ruislip,509183.0,187156.0,509150,187150,51.57271164,-0.425913861,London,Ruislip,453.0,Ruislip,,,1.0,1.0,1,63,273,4.0
11270111.0,2011-01-23,2011,15:59:35,15,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,IG8 9ST,IG8,,,E09000031,WALTHAM FOREST,Waltham Forest,E05013890,Hatch Lane & Highams Park North,Hatch Lane & Highams Park North,539277.0,192566.0,539250,192550,51.61470032,0.010222891,London,Woodford,,,,,1.0,1.0,1,60,260,2.0
11145111.0,2011-01-23,2011,11:18:39,11,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,NW7 2BU,NW7,,,E09000003,BARNET,Barnet,E05013645,Mill Hill,Mill Hill,523186.0,191412.0,523150,191450,51.60807931,-0.222458896,London,Mill Hill,275.0,Mill Hill,358.0,Hendon,2.0,2.0,2,60,260,1.0
11006111.0,2011-01-23,2011,02:04:21,2,Fire,Secondary Fire,,Outdoor,Tree scrub ,Nearby address - no building in street,SE20 8SY,SE20,,,E09000006,BROMLEY,Bromley,E05013995,Crystal Palace & Anerley,Crystal Palace & Anerley,534530.0,169378.0,534550,169350,51.40747737,-0.067135618,London,Woodside,629.0,Forest Hill,,,1.0,1.0,1,60,260,1.0
11895111.0,2011-01-24,2011,23:48:46,23,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,SM6 9LF,SM6,,,E09000029,SUTTON,Sutton,E05013763,South Beddington & Roundshaw,South Beddington & Roundshaw,530082.0,162781.0,530050,162750,51.3492276,-0.133464234,London,Purley,599.0,Purley,,,1.0,1.0,1,60,260,2.0
11974111.0,2011-01-25,2011,05:33:21,5,Fire,Secondary Fire,,Outdoor,Wasteland ,In street outside gazetteer location,E10 5HA,E10,,,E09000031,WALTHAM FOREST,Waltham Forest,E05013896,Leyton,Leyton,537663.0,186913.0,537650,186950,51.56430023,-0.015286776,London,Leyton,245.0,Leyton,,,1.0,1.0,1,60,260,3.0
12736111.0,2011-01-26,2011,18:31:33,18,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,HA6 3NE,HA6,,,E09000017,HILLINGDON,Hillingdon,E05013574,Northwood,Northwood,509682.0,192010.0,509650,192050,51.61624401,-0.417200101,London,Ruislip,344.0,Ruislip,,,1.0,1.0,1,60,260,1.0
13039111.0,2011-01-27,2011,13:17:11,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,SW8 2AN,SW8,,,E09000022,LAMBETH,Lambeth,E05014111,Stockwell West & Larkhall,Stockwell West & Larkhall,529624.0,176178.0,529650,176150,51.46973067,-0.135144993,London,Clapham,162.0,Clapham,,,1.0,1.0,1,60,260,4.0
28112.0,2011-01-27,2011,18:02:09,18,Fire,Secondary Fire,,Outdoor,Wasteland ,Correct incident location,SE1 0TG,SE1,200003354461.0,22502304.0,E09000028,SOUTHWARK,Southwark,E05011095,Borough & Bankside,Borough & Bankside,532168.0,180272.0,532150,180250,51.50593421,-0.097008395,London,Dowgate,306.0,Dowgate,,,1.0,1.0,1,60,260,1.0
13862111.0,2011-01-28,2011,20:57:04,20,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,SW14 7ER,SW14,,,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013775,East Sheen,East Sheen,519993.0,174510.0,519950,174550,51.45686086,-0.274301702,London,Richmond,471.0,Richmond,,,1.0,1.0,1,60,260,1.0
14225111.0,2011-01-29,2011,15:16:17,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,CR0 8SP,CR0,100020622281.0,20500548.0,E09000008,CROYDON,Croydon,E05011482,Shirley North,Shirley North,535519.0,166095.0,535550,166050,51.37773948,-0.054176806,London,Woodside,248.0,Woodside,,,1.0,1.0,1,97,420,1.0
14433111.0,2011-01-29,2011,21:29:35,21,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,E16 3HR,E16,46042407.0,22207984.0,E09000025,NEWHAM,Newham,E05013908,Custom House,Custom House,541726.0,181256.0,541750,181250,51.51246144,0.041015055,London,Plaistow,342.0,Plaistow,,,1.0,1.0,1,60,260,2.0
14201111.0,2011-01-29,2011,14:25:19,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,CR0 5HA,CR0,,,E09000008,CROYDON,Croydon,E05000155,Heathfield,Heathfield,535661.0,164878.0,535650,164850,51.36676909,-0.052601702,London,Woodside,265.0,Woodside,,,1.0,1.0,1,60,260,1.0
14776111.0,2011-01-30,2011,16:53:54,16,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,SE9 2EL,SE9,10010197759.0,20800582.0,E09000011,GREENWICH,Greenwich,E05014079,Eltham Town & Avery Hill,Eltham Town & Avery Hill,543805.0,173481.0,543850,173450,51.44207277,0.067791079,London,Eltham,195.0,Eltham,339.0,Sidcup,2.0,2.0,2,171,741,1.0
14599111.0,2011-01-30,2011,10:07:25,10,Fire,Secondary Fire,,Outdoor,Canal/riverbank vegetation ,Open land/water - nearest gazetteer location,SW13 9JS,SW13,,,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013774,Barnes,Barnes,522453.0,177859.0,522450,177850,51.48643397,-0.237753219,London,Hammersmith,358.0,Hammersmith,,,1.0,1.0,1,60,260,1.0
15063111.0,2011-01-31,2011,08:47:38,8,Fire,Secondary Fire,,Outdoor,Tree scrub ,Nearby address - no building in street,SE9 2TD,SE9,,,E09000011,GREENWICH,Greenwich,E05014079,Eltham Town & Avery Hill,Eltham Town & Avery Hill,543250.0,174250.0,543250,174250,51.44912339,0.060121979,London,Eltham,346.0,Eltham,635.0,Lee Green,2.0,2.0,2,134,581,3.0
15371111.0,2011-01-31,2011,19:26:06,19,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,E1 0NA,E1,,,E09000030,TOWER HAMLETS,Tower Hamlets,E05009334,Stepney Green,Stepney Green,535920.0,181352.0,535950,181350,51.51474998,-0.042563578,London,Shadwell,337.0,Shadwell,,,1.0,1.0,1,60,260,1.0
15417111.0,2011-01-31,2011,21:08:14,21,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,RM12 6DT,RM12,,,E09000016,HAVERING,Havering,E05013972,Hacton,Hacton,554650.0,185934.0,554650,185950,51.55110569,0.229167328,London,Hornchurch,239.0,Hornchurch,,,1.0,1.0,1,60,260,4.0
15609111.0,2011-02-01,2011,08:46:31,8,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,TW2 6DF,TW2,,,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013781,Heathfield,Heathfield,513640.0,172760.0,513650,172750,51.44244193,-0.366262925,London,Twickenham,473.0,Twickenham,,,1.0,1.0,1,60,260,1.0
15791111.0,2011-02-01,2011,15:38:39,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Nearby address - street not listed in gazetteer,TW10 7LG,TW10,,,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013777,"Ham, Petersham & Richmond Riverside","Ham, Petersham & Richmond Riverside",517370.0,172079.0,517350,172050,51.43556108,-0.312843332,London,Kingston,931.0,Kingston,,,1.0,1.0,1,60,260,1.0
15925111.0,2011-02-01,2011,19:05:07,19,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,N18 2UG,N18,207076477.0,20704873.0,E09000010,ENFIELD,Enfield,E05013679,Edmonton Green,Edmonton Green,533952.0,192751.0,533950,192750,51.61765459,-0.066569147,London,Edmonton,288.0,Edmonton,,,1.0,1.0,1,60,260,1.0
15987111.0,2011-02-01,2011,20:14:02,20,Fire,Secondary Fire,,Outdoor,Straw/stubble burning ,On land associated with building,CR0 9JE,CR0,100020618914.0,20501806.0,E09000008,CROYDON,Croydon,E05011481,Selsdon Vale & Forestdale,Selsdon Vale & Forestdale,536497.0,162809.0,536450,162850,51.34797621,-0.04139371,London,Addington,271.0,Addington,303.0,Addington,1.0,2.0,2,60,260,1.0
15998111.0,2011-02-01,2011,20:46:03,20,Fire,Secondary Fire,,Outdoor,Park ,Correct incident location,N18 2UG,N18,207076477.0,20704873.0,E09000010,ENFIELD,Enfield,E05013679,Edmonton Green,Edmonton Green,533952.0,192751.0,533950,192750,51.61765459,-0.066569147,London,Edmonton,294.0,Edmonton,312.0,Edmonton,1.0,2.0,2,60,260,1.0
16356111.0,2011-02-02,2011,16:34:28,16,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,SW15 6XP,SW15,,,E09000032,WANDSWORTH,Wandsworth,E05014030,West Putney,West Putney,522638.0,175391.0,522650,175350,51.46421287,-0.235945669,London,Wandsworth,321.0,Wandsworth,,,1.0,1.0,1,60,260,1.0
16307111.0,2011-02-02,2011,14:40:08,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,RM3 9LB,RM3,,,E09000016,HAVERING,Havering,E05013971,Gooshays,Gooshays,554117.0,192242.0,554150,192250,51.60792689,0.224250363,London,Harold Hill,,,,,1.0,1.0,1,60,260,2.0
16598111.0,2011-02-03,2011,02:29:40,2,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,HA0 2LZ,HA0,,,E09000005,BRENT,Brent,E05013511,Sudbury,Sudbury,516765.0,185339.0,516750,185350,51.55486361,-0.317159357,London,Wembley,504.0,Wembley,,,1.0,1.0,1,60,260,1.0
17469111.0,2011-02-04,2011,15:09:45,15,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SW18 4NY,SW18,,,E09000032,WANDSWORTH,Wandsworth,E05014026,Wandle,Wandle,525732.0,173745.0,525750,173750,51.44874189,-0.192013452,London,Wandsworth,404.0,Wandsworth,,,1.0,1.0,1,60,260,1.0
17542111.0,2011-02-04,2011,16:56:17,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,N12 9PQ,N12,,,E09000003,BARNET,Barnet,E05013651,Woodhouse,Woodhouse,527353.0,192771.0,527350,192750,51.6193655,-0.161823051,London,Finchley,451.0,Finchley,,,1.0,1.0,1,60,260,1.0
17623111.0,2011-02-04,2011,19:15:08,19,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,UB3 1JA,UB3,,,E09000017,HILLINGDON,Hillingdon,E05013582,Wood End,Wood End,509291.0,180483.0,509250,180450,51.51271325,-0.426426914,London,Hayes,168.0,Hayes,,,1.0,1.0,1,60,260,3.0
18113111.0,2011-02-05,2011,15:36:29,15,Fire,Secondary Fire,,Outdoor,Scrub land ,In street close to gazetteer location,E6 5UP,E6,,,E09000025,NEWHAM,Newham,E05013904,Beckton,Beckton,542018.0,181658.0,542050,181650,51.51600046,0.04538193,London,East Ham,262.0,East Ham,,,1.0,1.0,1,60,260,1.0
18100111.0,2011-02-05,2011,15:16:40,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,E16 2QU,E16,,,E09000025,NEWHAM,Newham,E05013922,Royal Albert,Royal Albert,542154.0,180826.0,542150,180850,51.50849007,0.04700539,London,Plaistow,,,,,1.0,2.0,2,60,260,7.0
18036111.0,2011-02-05,2011,13:28:01,13,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,N17 9QU,N17,,,E09000014,HARINGEY,Haringey,E05013602,Tottenham Hale,Tottenham Hale,534750.0,189750.0,534750,189750,51.59049668,-0.056201791,London,Tottenham,372.0,Tottenham,393.0,Tottenham,2.0,3.0,3,84,364,7.0
18277111.0,2011-02-05,2011,19:56:30,19,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,CR0 9EX,CR0,,,E09000008,CROYDON,Croydon,E05000154,Fieldway,Fieldway,537843.0,163917.0,537850,163950,51.35760903,-0.021648953,London,Addington,641.0,Croydon,,,1.0,1.0,1,60,260,2.0
17922111.0,2011-02-05,2011,08:25:58,8,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,E9 7HP,E9,,,E09000012,HACKNEY,Hackney,E05009386,Victoria,Victoria,535293.0,183778.0,535250,183750,51.5367008,-0.05066275,London,Bethnal Green,348.0,Bethnal Green,,,1.0,1.0,1,60,260,2.0
17766111.0,2011-02-05,2011,00:07:05,0,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,E7 0JD,E7,,,E09000026,REDBRIDGE,Redbridge,E05000515,Wanstead,Wanstead,540690.0,186200.0,540650,186250,51.5571466,0.028069235,London,Leytonstone,251.0,Leytonstone,,,1.0,2.0,2,63,273,11.0
18012111.0,2011-02-05,2011,12:49:27,12,Fire,Secondary Fire,,Outdoor,Scrub land ,On land associated with building,IG8 7JQ,IG8,10023770477.0,22305312.0,E09000026,REDBRIDGE,Redbridge,E05011236,Bridge,Bridge,541748.0,192084.0,541750,192050,51.60975322,0.045693136,London,Woodford,699.0,Chingford,,,1.0,1.0,1,60,260,1.0
18473111.0,2011-02-06,2011,07:45:24,7,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,E9 7HP,E9,,,E09000012,HACKNEY,Hackney,E05009386,Victoria,Victoria,535283.0,183777.0,535250,183750,51.53669421,-0.050807231,London,Bethnal Green,321.0,Bethnal Green,,,1.0,1.0,1,60,260,1.0
18511111.0,2011-02-06,2011,10:14:14,10,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,UB1 3EB,UB1,,,E09000009,EALING,Ealing,E05013519,Dormers Wells,Dormers Wells,514210.0,180656.0,514250,180650,51.5132958,-0.355514414,London,Southall,,,,,1.0,1.0,1,60,260,1.0
18515111.0,2011-02-06,2011,10:31:50,10,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,IG6 1PU,IG6,,,E09000026,REDBRIDGE,Redbridge,E05000503,Fairlop,Fairlop,544665.0,190234.0,544650,190250,51.59238904,0.087027233,London,Hainault,304.0,Hainault,,,1.0,1.0,1,60,260,1.0
18716111.0,2011-02-06,2011,17:40:01,17,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,W10 5NT,W10,,,E09000020,KENSINGTON AND CHELSEA,Kensington And chelsea,E05009396,Golborne,Golborne,524750.0,181750.0,524750,181750,51.52090184,-0.203312177,London,North Kensington,176.0,North Kensington,282.0,Paddington,2.0,2.0,2,60,260,2.0
18725111.0,2011-02-06,2011,18:10:52,18,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,N20 8AZ,N20,,,E09000003,BARNET,Barnet,E05013646,Totteridge & Woodside,Totteridge & Woodside,524812.0,194996.0,524850,194950,51.63992996,-0.197714587,London,Barnet,598.0,Barnet,,,1.0,1.0,1,60,260,1.0
18784111.0,2011-02-06,2011,20:35:29,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,CR4 1SL,CR4,,,E09000024,MERTON,Merton,E05013818,Longthornton,Longthornton,528578.0,169429.0,528550,169450,51.40931514,-0.152644427,London,Mitcham,695.0,Norbury,,,2.0,2.0,2,60,260,10.0
18809111.0,2011-02-06,2011,21:09:30,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,BR3 5DH,BR3,100020385731.0,20301795.0,E09000006,BROMLEY,Bromley,E05013987,Beckenham Town & Copers Cope,Beckenham Town & Copers Cope,537706.0,169917.0,537750,169950,51.41155938,-0.021291708,London,Beckenham,264.0,Beckenham,,,1.0,1.0,1,60,260,8.0
