IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
4460141.0,2014-01-12,2014,04:02:47,4,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,E7 0JT,E7,,,E09000025,NEWHAM,Newham,E05013916,Manor Park,Manor Park,541565.0,185965.0,541550,185950,51.55481603,0.0405877,London,Stratford,214.0,Stratford,,,1.0,1.0,1,60,290,1.0
4817141.0,2014-01-12,2014,22:50:45,22,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,BR5 3UH,BR5,,,E09000006,BROMLEY,Bromley,E05014007,St. Paul's Cray,St. Paul's Cray,547154.0,168686.0,547150,168650,51.39812772,0.113954732,London,Orpington,310.0,Orpington,,,1.0,1.0,1,60,290,1.0
5422141.0,2014-01-14,2014,13:56:12,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,UB9 6NS,UB9,,,E09000017,HILLINGDON,Hillingdon,E05013573,Ickenham & South Harefield,Ickenham & South Harefield,505069.0,188821.0,505050,188850,51.58845859,-0.484756399,London,Ruislip,598.0,Ruislip,,,1.0,1.0,1,60,290,1.0
5471141.0,2014-01-14,2014,16:34:14,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,E4 8PT,E4,,,E09000031,WALTHAM FOREST,Waltham Forest,E05013901,Valley,Valley,536631.0,192140.0,536650,192150,51.61152026,-0.028135098,London,Chingford,399.0,Chingford,,,1.0,1.0,1,60,290,1.0
5506141.0,2014-01-14,2014,18:12:49,18,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,TW5 9RU,TW5,200003966538.0,21500608.0,E09000018,HOUNSLOW,Hounslow,E05013612,Cranford,Cranford,510491.0,177345.0,510450,177350,51.48427494,-0.410122578,London,Heathrow,374.0,Heathrow,,,1.0,1.0,1,60,290,1.0
6099141.0,2014-01-16,2014,09:15:22,9,Fire,Secondary Fire,,Outdoor,Straw/stubble burning ,In street remote from gazetteer location,SE5 9LY,SE5,,,E09000028,SOUTHWARK,Southwark,E05000535,Camberwell Green,Camberwell Green,532437.0,176704.0,532450,176750,51.47380685,-0.094472155,London,Peckham,212.0,Peckham,233.0,Brixton,2.0,2.0,2,60,290,1.0
6287141.0,2014-01-16,2014,17:36:54,17,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,CR2 8AD,CR2,,,E09000008,CROYDON,Croydon,E05000155,Heathfield,Heathfield,535442.0,163159.0,535450,163150,51.3513736,-0.056399691,London,Addington,384.0,Addington,,,1.0,1.0,1,60,290,1.0
6710141.0,2014-01-17,2014,18:40:20,18,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,E16 4EQ,E16,,,E09000025,NEWHAM,Newham,E05013919,Plaistow South,Plaistow South,540773.0,181796.0,540750,181750,51.51755208,0.027506463,London,Plaistow,460.0,Poplar,577.0,Plaistow,2.0,2.0,2,99,478,1.0
7275141.0,2014-01-19,2014,03:37:16,3,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,SE25 6RB,SE25,,,E09000008,CROYDON,Croydon,E05000165,Thornton Heath,Thornton Heath,533168.0,168461.0,533150,168450,51.39955833,-0.087050475,London,Woodside,491.0,Woodside,,,1.0,1.0,1,60,290,3.0
7399141.0,2014-01-19,2014,13:06:23,13,Fire,Secondary Fire,,Outdoor,Wasteland ,In street close to gazetteer location,RM3 8UF,RM3,,,E09000016,HAVERING,Havering,E05013975,Heaton,Heaton,553988.0,191144.0,553950,191150,51.59809692,0.221907207,London,Harold Hill,188.0,Harold Hill,246.0,Romford,2.0,2.0,2,60,290,1.0
8289141.0,2014-01-21,2014,18:11:12,18,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,E13 0EH,E13,,,E09000025,NEWHAM,Newham,E05013920,Plaistow West & Canning Town East,Plaistow West & Canning Town East,539906.0,182588.0,539950,182550,51.52488451,0.015333613,London,Plaistow,415.0,Stratford,,,1.0,1.0,1,60,290,1.0
9285141.0,2014-01-24,2014,12:59:03,12,Fire,Secondary Fire,,Outdoor,Tree scrub ,Correct incident location,SW15 6NZ,SW15,100022655877.0,22902444.0,E09000032,WANDSWORTH,Wandsworth,E05014030,West Putney,West Putney,522956.0,174992.0,522950,174950,51.46055796,-0.231508784,London,Wandsworth,395.0,Wandsworth,,,1.0,1.0,1,60,290,2.0
9456141.0,2014-01-24,2014,20:56:11,20,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,N3 2AG,N3,200096051.0,20035600.0,E09000003,BARNET,Barnet,E05013648,West Finchley,West Finchley,526241.0,190701.0,526250,190750,51.60101332,-0.178621307,London,Finchley,215.0,Finchley,,,1.0,1.0,1,60,290,1.0
9736141.0,2014-01-25,2014,14:45:50,14,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,N22 8JN,N22,,,E09000014,HARINGEY,Haringey,E05013605,Woodside,Woodside,530705.0,191604.0,530750,191650,51.60811049,-0.113868243,London,Southgate,480.0,Hornsey,,,1.0,1.0,1,60,290,1.0
12925141.0,2014-02-01,2014,20:19:37,20,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,TW4 5DS,TW4,10001262093.0,21510540.0,E09000018,HOUNSLOW,Hounslow,E05013622,Hounslow Heath,Hounslow Heath,511944.0,174808.0,511950,174850,51.46118657,-0.390008198,London,Feltham,327.0,Feltham,486.0,Feltham,1.0,2.0,2,60,290,1.0
13252141.0,2014-02-02,2014,16:11:53,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,Correct incident location,N3 2HD,N3,200060203.0,20022160.0,E09000003,BARNET,Barnet,E05013648,West Finchley,West Finchley,525497.0,190632.0,525450,190650,51.60055948,-0.189382442,London,Finchley,638.0,Finchley,,,1.0,1.0,1,60,290,5.0
13412141.0,2014-02-02,2014,23:53:07,23,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,UB10 9JX,UB10,,,E09000017,HILLINGDON,Hillingdon,E05013571,Hillingdon East,Hillingdon East,507501.0,184198.0,507550,184150,51.54644756,-0.451078383,London,Hillingdon,284.0,Hillingdon,,,1.0,1.0,1,60,290,1.0
13532141.0,2014-02-03,2014,10:19:34,10,Fire,Secondary Fire,,Outdoor,Scrub land ,On land associated with building,E6 5LW,E6,46251863.0,22201154.0,E09000025,NEWHAM,Newham,E05013904,Beckton,Beckton,542766.0,181375.0,542750,181350,51.51326913,0.056040047,London,East Ham,368.0,Barking,,,1.0,1.0,1,60,290,1.0
14117141.0,2014-02-04,2014,17:28:48,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,CR5 2BN,CR5,100020577782.0,20502517.0,E09000008,CROYDON,Croydon,E05011466,Coulsdon Town,Coulsdon Town,529811.0,159810.0,529850,159850,51.3225884,-0.138435041,London,Purley,225.0,Purley,,,1.0,1.0,1,60,290,1.0
14122141.0,2014-02-04,2014,17:44:21,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,N16 7ET,N16,,,E09000012,HACKNEY,Hackney,E05009373,Hackney Downs,Hackney Downs,533904.0,186496.0,533950,186450,51.56145691,-0.069645033,London,Stoke Newington,196.0,Stoke Newington,,,1.0,1.0,1,60,290,1.0
14601141.0,2014-02-05,2014,19:55:34,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,IG9 6ED,IG9,,,E09000026,REDBRIDGE,Redbridge,E05000497,Bridge,Bridge,541835.0,192860.0,541850,192850,51.61670422,0.047262406,London,Woodford,1044.0,Hainault,,,1.0,1.0,1,60,290,2.0
14522141.0,2014-02-05,2014,16:46:46,16,Fire,Secondary Fire,,Outdoor,Scrub land ,Nearby address - no building in street,RM3 0BY,RM3,,,E09000016,HAVERING,Havering,E05013973,Harold Wood,Harold Wood,553652.0,190431.0,553650,190450,51.59178255,0.21674818,London,Harold Hill,362.0,Romford,,,1.0,1.0,1,60,290,1.0
15895141.0,2014-02-08,2014,19:08:38,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,Correct incident location,UB10 8PR,UB10,100021477902.0,21400429.0,E09000017,HILLINGDON,Hillingdon,E05013573,Ickenham & South Harefield,Ickenham & South Harefield,508152.0,185715.0,508150,185750,51.55995832,-0.441227724,London,Ruislip,417.0,Hillingdon,,,1.0,1.0,1,60,290,2.0
16665141.0,2014-02-10,2014,17:05:06,17,Fire,Secondary Fire,,Outdoor,Scrub land ,In street close to gazetteer location,W14 9NG,W14,,,E09000013,HAMMERSMITH AND FULHAM,Hammersmith And fulham,E05013751,West Kensington,West Kensington,524941.0,178103.0,524950,178150,51.4880833,-0.201851987,London,Fulham,566.0,Fulham,,,1.0,1.0,1,60,290,1.0
17820141.0,2014-02-13,2014,13:26:28,13,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,TW7 6RD,TW7,100021570741.0,21500759.0,E09000018,HOUNSLOW,Hounslow,E05013625,Isleworth,Isleworth,516159.0,176034.0,516150,176050,51.47135706,-0.328960056,London,Heston,233.0,Heston,,,1.0,1.0,1,60,290,1.0
17975141.0,2014-02-13,2014,20:32:18,20,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,CR0 0TY,CR0,,,E09000008,CROYDON,Croydon,E05000154,Fieldway,Fieldway,538008.0,163050.0,538050,163050,51.34977781,-0.01961714,London,Addington,197.0,Addington,,,1.0,1.0,1,60,290,1.0
19358141.0,2014-02-15,2014,18:37:31,18,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,TW13 5HE,TW13,,,E09000018,HOUNSLOW,Hounslow,E05013616,Hanworth Village,Hanworth Village,511770.0,172935.0,511750,172950,51.44438665,-0.393102765,London,Feltham,273.0,Feltham,,,1.0,1.0,1,60,290,1.0
20144141.0,2014-02-17,2014,12:18:33,12,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,UB7 0LW,UB7,,,E09000017,HILLINGDON,Hillingdon,E05013570,Heathrow Villages,Heathrow Villages,505046.0,178301.0,505050,178350,51.49390528,-0.488226177,London,Hayes,355.0,Heathrow,,,2.0,2.0,2,162,783,3.0
20346141.0,2014-02-17,2014,19:50:29,19,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,TW13 7ND,TW13,,,E09000018,HOUNSLOW,Hounslow,E05013616,Hanworth Village,Hanworth Village,511093.0,171336.0,511050,171350,51.4301481,-0.403341173,London,Feltham,438.0,Feltham,,,1.0,1.0,1,60,290,1.0
20854141.0,2014-02-18,2014,21:31:54,21,Fire,Secondary Fire,,Outdoor,Wasteland ,Correct incident location,TW14 8QA,TW14,100021520535.0,21500287.0,E09000018,HOUNSLOW,Hounslow,E05013606,Bedfont,Bedfont,507516.0,172246.0,507550,172250,51.43901587,-0.45449898,London,Feltham,337.0,Feltham,,,1.0,1.0,1,60,290,1.0
21196141.0,2014-02-19,2014,19:32:02,19,Fire,Secondary Fire,,Outdoor,Heathland ,In street outside gazetteer location,CR4 1HD,CR4,,,E09000024,MERTON,Merton,E05013821,Pollards Hill,Pollards Hill,528705.0,168365.0,528750,168350,51.39972408,-0.151205187,London,Mitcham,312.0,Norbury,,,1.0,1.0,1,60,290,1.0
21185141.0,2014-02-19,2014,19:00:09,19,Fire,Secondary Fire,,Outdoor,Park ,In street close to gazetteer location,SW4 9DE,SW4,,,E09000022,LAMBETH,Lambeth,E05014099,Clapham Common & Abbeville,Clapham Common & Abbeville,529025.0,174802.0,529050,174850,51.45750145,-0.144265534,London,Clapham,356.0,Tooting,,,1.0,1.0,1,60,290,1.0
21169141.0,2014-02-19,2014,18:15:20,18,Fire,Secondary Fire,,Outdoor,Scrub land ,In street close to gazetteer location,E16 2BU,E16,,,E09000025,NEWHAM,Newham,E05013923,Royal Victoria,Royal Victoria,541596.0,180441.0,541550,180450,51.50517054,0.038815743,London,Plaistow,399.0,Poplar,,,1.0,1.0,1,60,290,1.0
21141141.0,2014-02-19,2014,17:22:05,17,Fire,Secondary Fire,,Outdoor,Scrub land ,Correct incident location,RM3 7JS,RM3,200002667693.0,21301625.0,E09000016,HAVERING,Havering,E05013975,Heaton,Heaton,553024.0,191942.0,553050,191950,51.60552959,0.208348871,London,Harold Hill,873.0,Romford,,,1.0,1.0,1,60,290,1.0
21332141.0,2014-02-20,2014,02:49:52,2,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SE20 7AF,SE20,,,E09000006,BROMLEY,Bromley,E05014002,Penge & Cator,Penge & Cator,535547.0,170106.0,535550,170150,51.41377743,-0.052244478,London,Beckenham,431.0,Beckenham,,,1.0,1.0,1,60,290,1.0
21454141.0,2014-02-20,2014,12:16:52,12,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,BR3 3SS,BR3,100020384997.0,20301695.0,E09000006,BROMLEY,Bromley,E05014005,Shortlands & Park Langley,Shortlands & Park Langley,538154.0,167424.0,538150,167450,51.38904802,-0.015823636,London,Beckenham,390.0,Beckenham,,,1.0,1.0,1,60,290,1.0
22062141.0,2014-02-21,2014,19:54:23,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SM2 6NL,SM2,,,E09000029,SUTTON,Sutton,E05013755,Belmont,Belmont,525534.0,162143.0,525550,162150,51.34451513,-0.198960526,London,Sutton,1077.0,Sutton,,,1.0,1.0,1,60,290,1.0
22078141.0,2014-02-21,2014,20:34:31,20,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,E13 8DR,E13,10009001962.0,22200548.0,E09000025,NEWHAM,Newham,E05013920,Plaistow West & Canning Town East,Plaistow West & Canning Town East,540312.0,182306.0,540350,182350,51.52224968,0.021069771,London,Plaistow,304.0,Poplar,489.0,East Ham,2.0,2.0,2,60,290,1.0
22394141.0,2014-02-22,2014,16:03:56,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,TW14 8EH,TW14,,,E09000018,HOUNSLOW,Hounslow,E05013606,Bedfont,Bedfont,508467.0,173335.0,508450,173350,51.44862312,-0.440488495,London,Feltham,,,,,1.0,2.0,2,60,290,2.0
22428141.0,2014-02-22,2014,17:21:04,17,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,HA1 4DX,HA1,,,E09000015,HARROW,Harrow,E05013563,West Harrow,West Harrow,514261.0,187801.0,514250,187850,51.57750341,-0.352461852,London,Harrow,348.0,Harrow,476.0,Northolt,2.0,2.0,2,60,290,2.0
22681141.0,2014-02-23,2014,11:14:57,11,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,DA17 6AG,DA17,,,E09000004,BEXLEY,Bexley,E05000065,Belvedere,Belvedere,550115.0,179691.0,550150,179650,51.49623511,0.161152619,London,Erith,421.0,Bexley,535.0,Plumstead,2.0,2.0,2,60,290,1.0
22814141.0,2014-02-23,2014,17:42:31,17,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,HA0 2NR,HA0,202047963.0,20200548.0,E09000005,BRENT,Brent,E05013505,Northwick Park,Northwick Park,516313.0,186213.0,516350,186250,51.56281216,-0.323387639,London,Wembley,386.0,Wembley,,,1.0,1.0,1,60,290,1.0
23352141.0,2014-02-24,2014,21:40:17,21,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,SE18 2NB,SE18,,,E09000011,GREENWICH,Greenwich,E05014088,Plumstead Common,Plumstead Common,545051.0,177654.0,545050,177650,51.47925225,0.087417563,London,Plumstead,188.0,Plumstead,,,1.0,1.0,1,60,290,5.0
23382141.0,2014-02-25,2014,00:35:25,0,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,E2 7NQ,E2,6003591.0,22702359.0,E09000030,TOWER HAMLETS,Tower Hamlets,E05009335,Weavers,Weavers,533712.0,182665.0,533750,182650,51.52707581,-0.073867065,London,Shoreditch,253.0,Shoreditch,,,1.0,1.0,1,60,290,2.0
24172141.0,2014-02-27,2014,00:16:59,0,Fire,Secondary Fire,,Outdoor,Hedge,Correct incident location,N8 8LX,N8,100023206573.0,21100674.0,E09000014,HARINGEY,Haringey,E05013593,Hornsey,Hornsey,529697.0,189099.0,529650,189050,51.58583222,-0.129340906,London,Hornsey,176.0,Hornsey,,,1.0,1.0,1,60,290,4.0
24176141.0,2014-02-27,2014,00:23:56,0,Fire,Secondary Fire,,Outdoor,Hedge,Correct incident location,N8 8JX,N8,100021211544.0,21103726.0,E09000014,HARINGEY,Haringey,E05013588,Crouch End,Crouch End,529524.0,189005.0,529550,189050,51.58502725,-0.131871149,London,Hornsey,228.0,Hornsey,,,1.0,1.0,1,60,290,1.0
24345141.0,2014-02-27,2014,14:19:30,14,Fire,Secondary Fire,,Outdoor,Hedge,In street outside gazetteer location,SW11 5DW,SW11,,,E09000032,WANDSWORTH,Wandsworth,E05014010,Battersea Park,Battersea Park,528023.0,176449.0,528050,176450,51.47253024,-0.158084404,London,Battersea,193.0,Battersea,,,1.0,1.0,1,60,290,1.0
24404141.0,2014-02-27,2014,17:36:15,17,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,DA14 5AF,DA14,100022918749.0,20100485.0,E09000006,BROMLEY,Bromley,E05014007,St. Paul's Cray,St. Paul's Cray,547903.0,170474.0,547950,170450,51.41399889,0.12545792,London,Sidcup,384.0,Sidcup,462.0,Sidcup,2.0,3.0,3,114,551,1.0
24728141.0,2014-02-28,2014,14:48:32,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,CR8 3DE,CR8,,,E09000008,CROYDON,Croydon,E05000151,Coulsdon West,Coulsdon West,529731.0,161069.0,529750,161050,51.33392156,-0.139124574,London,Purley,454.0,Purley,,,1.0,1.0,1,60,290,6.0
24751141.0,2014-02-28,2014,16:07:27,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SE9 4AT,SE9,,,E09000006,BROMLEY,Bromley,E05014000,Mottingham,Mottingham,542084.0,171466.0,542050,171450,51.42439997,0.042237322,London,Eltham,243.0,Eltham,,,1.0,1.0,1,60,290,1.0
24752141.0,2014-02-28,2014,16:09:48,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,BR2 9SX,BR2,,,E09000006,BROMLEY,Bromley,E05013990,Bromley Common & Holwood,Bromley Common & Holwood,541563.0,167686.0,541550,167650,51.39056363,0.033241558,London,Bromley,415.0,Bromley,,,1.0,1.0,1,60,290,1.0
24887141.0,2014-02-28,2014,21:51:06,21,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,UB7 7HB,UB7,,,E09000017,HILLINGDON,Hillingdon,E05013581,West Drayton,West Drayton,505347.0,178918.0,505350,178950,51.49939515,-0.483707656,London,Hayes,482.0,Hayes,,,1.0,1.0,2,360,1740,1.0
25340141.0,2014-03-01,2014,21:23:43,21,Fire,Secondary Fire,,Outdoor,Wasteland ,In street close to gazetteer location,UB7 7HG,UB7,,,E09000017,HILLINGDON,Hillingdon,E05013581,West Drayton,West Drayton,505406.0,178734.0,505450,178750,51.4977303,-0.482912968,London,Hayes,521.0,Hillingdon,522.0,Heathrow,2.0,2.0,2,222,1073,1.0
25614141.0,2014-03-02,2014,15:42:46,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,N14 6RA,N14,,,E09000010,ENFIELD,Enfield,E05013696,Winchmore Hill,Winchmore Hill,530466.0,194288.0,530450,194250,51.63228543,-0.11631812,London,Southgate,,,,,2.0,2.0,2,75,363,3.0
26227141.0,2014-03-04,2014,00:47:01,0,Fire,Secondary Fire,,Outdoor,Park ,In street remote from gazetteer location,SW19 3LS,SW19,,,E09000024,MERTON,Merton,E05013820,Merton Park,Merton Park,524936.0,168674.0,524950,168650,51.40334297,-0.205248712,London,Wimbledon,522.0,Wimbledon,594.0,Mitcham,2.0,2.0,2,62,300,1.0
26522141.0,2014-03-04,2014,18:09:38,18,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,DA8 2AD,DA8,100022923973.0,20100917.0,E09000004,BEXLEY,Bexley,E05011231,Slade Green & Northend,Slade Green & Northend,552375.0,177645.0,552350,177650,51.47724751,0.192800761,London,Erith,403.0,Erith,,,1.0,1.0,1,60,290,1.0
26876141.0,2014-03-05,2014,13:33:03,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,TW1 4LT,TW1,,,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013787,South Twickenham,South Twickenham,515745.0,173386.0,515750,173350,51.44764214,-0.335783967,London,Twickenham,326.0,Twickenham,,,1.0,1.0,1,60,290,1.0
26950141.0,2014-03-05,2014,16:45:41,16,Fire,Secondary Fire,,Outdoor,Hedge,Correct incident location,E11 4RQ,E11,100022547747.0,22840650.0,E09000031,WALTHAM FOREST,Waltham Forest,E05013883,Cathall,Cathall,539211.0,186816.0,539250,186850,51.5630488,0.006993082,London,Leytonstone,453.0,Leyton,,,1.0,1.0,1,60,290,1.0
27356141.0,2014-03-06,2014,14:11:16,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,Correct incident location,HA1 3NZ,HA1,100021286533.0,21201262.0,E09000015,HARROW,Harrow,E05013547,Harrow on the Hill,Harrow on the Hill,515239.0,186243.0,515250,186250,51.5633018,-0.338865139,London,Northolt,439.0,Northolt,,,1.0,1.0,1,60,290,1.0
27521141.0,2014-03-06,2014,21:29:31,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,HA5 2NJ,HA5,,,E09000017,HILLINGDON,Hillingdon,E05013575,Northwood Hills,Northwood Hills,510108.0,189146.0,510150,189150,51.59041851,-0.411948419,London,Ruislip,406.0,Ruislip,,,1.0,1.0,1,60,290,2.0
27816141.0,2014-03-07,2014,15:48:22,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SE6 1TY,SE6,,,E09000023,LEWISHAM,Lewisham,E05013724,Hither Green,Hither Green,538807.0,172525.0,538850,172550,51.43472747,-0.004450241,London,Lewisham,446.0,Lewisham,,,1.0,1.0,1,60,290,1.0
27898141.0,2014-03-07,2014,18:33:30,18,Fire,Secondary Fire,,Outdoor,Hedge,In street outside gazetteer location,SE28 8FR,SE28,,,E09000011,GREENWICH,Greenwich,E05014090,Thamesmead Moorings,Thamesmead Moorings,546907.0,180953.0,546950,180950,51.50841636,0.115498175,London,Plumstead,,,,,1.0,1.0,1,60,290,1.0
